Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
696,15:09:10:604,4.83534E-05,4.95338E-05,0.004015231,0.000142529,0.074176531,0.053989792,0.652511829,0.709698674,0.727855444,8.796742362
697,15:09:11:131,2.1384E-05,-3.11E-05,0.003993916,0.000231509,0.075068753,0.054445134,0.659076341,0.7067958,0.725270258,8.779636204
698,15:09:11:657,5.97092E-05,-2.66E-05,0.004087231,0.000302413,0.076400501,0.055720094,0.671718505,0.709928848,0.729315823,8.792069429
699,15:09:12:184,3.29485E-07,4.78855E-06,0.0042059,0.000377843,0.078364781,0.057168121,0.688663034,0.710182538,0.729512927,8.787915038
700,15:09:12:710,1.83086E-05,4.40596E-05,0.004276967,0.000420677,0.078744753,0.057186411,0.691439626,0.707340574,0.726225038,8.780770736
701,15:09:13:236,-4.39E-05,1.35946E-05,0.004157815,0.000445664,0.078096247,0.056974882,0.685285727,0.710463805,0.72954699,8.774886765
702,15:09:13:763,9.79214E-06,-4.83E-05,0.004139576,0.000429244,0.076739035,0.056113821,0.675116469,0.710764912,0.731229168,8.797562639
703,15:09:14:291,3.69978E-05,-5.14E-05,0.004087231,0.000454707,0.075564515,0.055107598,0.663635534,0.709289454,0.729278794,8.782370105
704,15:09:14:818,-7.61E-05,-1.47E-05,0.003983733,0.000580844,0.074486929,0.054409545,0.655428088,0.709317239,0.730457627,8.799236294
705,15:09:15:345,-0.000132138,4.69157E-05,0.004162316,0.000551093,0.075587159,0.055126126,0.664630815,0.709116881,0.729305441,8.792906402
706,15:09:15:871,-7.70E-05,5.2866E-05,0.004058336,0.000524675,0.07655379,0.055848435,0.671692514,0.71031996,0.72953194,8.77412489
707,15:09:16:398,-1.76E-05,5.92924E-05,0.004142656,0.000622496,0.076552815,0.055843628,0.672220989,0.709521973,0.729478436,8.781140024
708,15:09:16:924,-2.26E-05,-6.95E-05,0.004112811,0.000558471,0.076483357,0.055794116,0.672574584,0.70839758,0.729493561,8.793737778
709,15:09:17:450,-1.84E-05,-2.14E-05,0.004001495,0.000503732,0.075616622,0.055008947,0.662958799,0.708109406,0.727471621,8.767368629
