Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
206,15:58:00:513,5.29307E-05,8.53397E-05,0.007174998,0.000359432,0.130624286,0.095211962,1.147374018,0.710909316,7.2889938745614469e-001,8.783772549
207,15:58:01:041,6.32835E-06,-0.000114098,0.00719278,0.0003561,0.133599993,0.097350668,1.172924417,0.710044524,7.2867269988785777e-001,8.779374831
208,15:58:01:568,2.5726E-05,-5.06E-05,0.007236879,0.000320646,0.132422466,0.096416639,1.161780588,0.710096871,7.2809879800716371e-001,8.773289158
209,15:58:02:094,5.19844E-05,5.2018E-05,0.006963777,0.000273058,0.128502794,0.093486058,1.127901342,0.709916451,7.2750214008644454e-001,8.777251516
210,15:58:02:621,-2.68E-05,3.22747E-06,0.006715868,0.000368712,0.123151798,0.089654855,1.081108062,0.709788907,7.2800281262070476e-001,8.778662445
211,15:58:03:148,-1.47E-05,-5.13E-05,0.006627716,0.000308511,0.12265381,0.089301784,1.07662656,0.709837792,7.2807998699641929e-001,8.777766956
212,15:58:03:674,-7.65E-05,-4.86E-06,0.007037735,0.00025783,0.128345178,0.093413585,1.124981762,0.710520602,7.2783088948227881e-001,8.765282617
213,15:58:04:200,3.35325E-05,4.89345E-06,0.007371799,0.000275199,0.135350185,0.098415908,1.186730986,0.709753663,7.2712060244382681e-001,8.767856404
214,15:58:04:727,-2.30E-05,-3.70E-05,0.007618685,0.000319218,0.141335509,0.102917743,1.239464293,0.710457371,7.2818036588753843e-001,8.769659518
215,15:58:05:253,0.000109235,3.34535E-05,0.007954368,0.000389415,0.144933992,0.105722124,1.272703611,0.711333988,7.2945016313969169e-001,8.781263757
216,15:58:05:781,-5.23E-05,3.94146E-06,0.0080144,0.000409642,0.147159593,0.107113853,1.290434744,0.710145013,7.2787543136443533e-001,8.768947463
217,15:58:06:308,3.70809E-05,-8.67E-06,0.008147763,0.000410118,0.148317953,0.108204083,1.302242448,0.711275938,7.2954137188160961e-001,8.780072955
218,15:58:06:835,4.08659E-05,-1.06E-06,0.008165088,0.000431059,0.149376056,0.10848841,1.310720808,0.708291546,7.2627710683951663e-001,8.774637924
219,15:58:07:361,-3.53E-05,-0.000132897,0.008124506,0.000409642,0.150038413,0.109125161,1.316119081,0.708982358,7.2731482016897453e-001,8.771880838
220,15:58:07:888,-1.83E-05,6.70126E-05,0.008285892,0.000398219,0.150347756,0.109423318,1.319392674,0.710092268,7.2780147437729992e-001,8.775606046
221,15:58:08:414,-1.16E-05,5.2732E-05,0.008231777,0.000298279,0.150970061,0.109805519,1.325262257,0.709735394,7.2733307739252195e-001,8.778311747
222,15:58:08:940,2.28873E-05,-2.30E-05,0.008315798,0.000357766,0.152767638,0.111356011,1.34102589,0.710864493,7.2892408818746823e-001,8.778206609
223,15:58:09:467,4.03928E-05,-6.27E-05,0.008209942,0.000399885,0.150549736,0.109640573,1.3221065,0.709799493,7.2826811432915928e-001,8.781858616
224,15:58:09:995,-8.81E-06,3.46435E-05,0.007739186,0.000350627,0.14204704,0.103622358,1.247580655,0.71140425,7.2949326100394241e-001,8.782869775
225,15:58:10:522,2.40701E-05,-6.53E-06,0.007368005,0.000334209,0.133700978,0.097284679,1.173782883,0.709555783,7.2762877249850921e-001,8.779164509
226,15:58:11:048,-2.87E-05,-1.20E-05,0.007199418,0.000332543,0.132489046,0.096596584,1.1633615,0.710888525,7.2909109815358208e-001,8.780812731
227,15:58:11:575,2.47798E-05,1.70314E-05,0.007346189,0.000325405,0.135210394,0.098463796,1.186417196,0.710462186,7.2822653166590490e-001,8.774600555
228,15:58:12:101,-1.97E-05,-3.72E-05,0.007663752,0.000276865,0.139435246,0.101464959,1.222733458,0.710097755,7.2768516037412545e-001,8.769184917
229,15:58:12:628,2.71454E-05,-2.06E-05,0.007725901,0.000331591,0.141024679,0.10254285,1.236730275,0.709459751,7.2712698278323851e-001,8.769601746
230,15:58:13:154,3.42422E-05,4.17837E-05,0.007651418,0.000371092,0.142032442,0.103229724,1.244621387,0.709562654,7.2680383716729768e-001,8.762937299
231,15:58:13:681,4.79628E-05,-3.58E-05,0.007940369,0.000323977,0.145638865,0.106025018,1.277715436,0.710159287,7.2799948368027534e-001,8.773176302
232,15:58:14:209,3.68444E-05,-2.06E-05,0.008259546,0.000541246,0.151367014,0.110322257,1.327843183,0.710542866,7.2883948581539904e-001,8.772341779
233,15:58:14:735,3.89734E-05,5.60641E-05,0.008459173,0.000377754,0.156808586,0.114299357,1.375583281,0.711352167,7.2891006616850484e-001,8.772372224
234,15:58:15:262,3.99197E-05,1.86974E-05,0.008621562,0.000416543,0.157338598,0.114567508,1.381340071,0.710100466,7.2815894473317055e-001,8.779410054
