"","log.a","log.b","log.c"
"22056",-4.19561654736622,-4.27328042656985,-5.58433897885241
"22057",-3.55636802184406,-3.56078806688476,-5.76787481226157
"22058",-4.39621898021499,-4.78421765481891,-5.71836981611952
"22059",-4.21765221092425,-4.34193487958924,-5.66357975704341
"22060",-3.85131204248602,-4.27261315187594,-5.18538048335636
"22061",-3.98296122892494,-4.35889203092125,-5.53327441411124
"22062",-4.22983650165715,-4.83038858063037,-6.09121896848507
"22063",-4.26292787289807,-4.35094938017108,-5.39156501048653
"22064",-4.04428970472231,-4.08299360942621,-5.71672503245562
"22065",-3.91841999795599,-4.05029037359674,-5.62467592044825
"22066",-4.04167319461103,-4.09540042587445,-5.17680009302556
"22067",-4.47921251887073,-4.48737212261159,-5.59856450834698
"22068",-3.93464398333911,-4.05754185490732,-5.25429430764875
"22069",-3.74973071701354,-3.76751979180876,-5.45987383947491
"22070",-4.10076868681255,-4.35404366194579,-5.55906924457769
"22071",-3.59537708234973,-3.80299899035063,-5.46486301036147
"22072",-4.19597031463616,-4.3996498946323,-5.44936780439758
"22073",-3.72872362967397,-3.9560223743138,-5.06604797745752
"22074",-3.82206872747487,-3.88449106118605,-5.46654761370385
"22075",-4.07884284281087,-4.1743788750697,-5.47339673463398
"22076",-4.1996274203631,-4.58368949555258,-5.40433482048921
"22077",-4.0418320520831,-4.35350360719922,-5.45578198626955
"22078",-3.92754200803008,-3.97291339925266,-5.58789324543186
"22079",-3.66590306634059,-3.71216979087954,-5.35370033577756
"22080",-4.22869653546619,-4.38421480739967,-5.78181567631182
"22081",-3.8890691387808,-4.06513735971196,-5.1137736367684
"22082",-3.95381936609611,-4.400564007269,-5.10036554290371
"22083",-4.4563876545335,-5.01960781302826,-5.27472496644406
"22084",-4.22003863196201,-4.6934982940734,-5.58241150212242
"22085",-4.3302373608082,-4.57087461839136,-5.50098233419722
"22086",-3.64363709381955,-3.77047848855323,-5.48840854442606
"22087",-3.74126508472829,-3.82924047281054,-5.74972152651282
"22088",-3.92211444621254,-4.14497297630537,-5.51413725732833
"22089",-4.34279447031653,-4.41383947146339,-5.70943703303701
"22090",-4.22539764913312,-4.70953659178965,-5.94309236734349
"22091",-3.791987445099,-3.82432305544872,-5.58966003523233
"22092",-4.33641117423731,-4.4074284655435,-5.73149923332705
"22093",-4.31446835710848,-4.3401182200201,-5.81302990076068
"22094",-4.27505997944859,-4.36259191770363,-5.75886283314366
"22095",-4.11353150523088,-4.1313353914208,-5.93872463320039
"22096",-4.24604932430466,-4.32083166485533,-5.41721696371826
"22097",-4.21722619775618,-4.40650103985737,-6.01323366285501
"22098",-4.15219727405768,-4.52277903286568,-6.04753880327079
"22099",-3.61462034805384,-3.90986270338778,-5.53476638079807
"22100",-3.90994753984636,-4.26352288462039,-5.46215588566417
"22101",-4.1083070709429,-4.18308692789801,-5.20582320733803
"22102",-3.37038732027815,-3.50471076287404,-5.60933339818611
"22103",-4.12048497384111,-4.39820089628528,-5.93249222209354
"22104",-4.3321480754427,-4.48149957034495,-5.64689955623496
"22105",-3.71171326119285,-4.00923886059692,-5.26099442269136
"22106",-4.26178385341317,-4.82491993766982,-5.654246546446
"22107",-4.29051173685423,-4.53784337577403,-5.32063871071102
"22108",-4.02045708110277,-4.18442909496012,-5.48639953316855
"22109",-3.94071371245917,-4.14979114814154,-5.42302631113643
"22110",-3.79428174117165,-4.07722171541531,-5.9319902003982
"22111",-3.98637153416129,-4.07217822489606,-5.55615183621136
"22112",-3.77967887204085,-3.87792493611847,-5.50197691197087
"22113",-3.96892314879753,-4.12816542921558,-5.63618869578589
"22114",-3.95940459849504,-4.14057272276858,-5.68168663336981
"22115",-3.83255412742281,-3.93845497538299,-5.07451210623998
"22116",-4.47707488923565,-5.22512570540785,-5.54085709768371
"22117",-3.8311323128695,-4.15598290285811,-5.40288813984583
"22118",-4.11415490009249,-4.12854650802957,-5.47275423067522
"22119",-3.25746359565788,-3.27554804231134,-5.37495565903744
"22120",-4.05016871591357,-4.40134518164406,-5.38457027012909
"22121",-4.3327450295027,-4.37352482434862,-5.89102620771174
"22122",-3.98756932558053,-4.06576276769317,-5.70140998804152
"22123",-3.93091515268768,-4.30732261916214,-5.38067779758625
"22124",-4.14180696699487,-4.27875686466598,-5.69851576644752
"22125",-3.52160384184333,-3.87258493970982,-5.45723059303263
"22126",-4.36451723684683,-4.67714763911428,-5.51053031353203
"22127",-4.11638174449359,-4.46033166653545,-5.55388463780711
"22128",-3.84414616685336,-3.87384557197954,-4.91974451452061
"22129",-3.68291349087055,-3.89515976679348,-5.38164399177499
"22130",-3.67518733400415,-4.08341986516952,-5.2500803357492
"22131",-4.35568616567561,-4.67309431008279,-5.84588993120827
"22132",-3.86854632609711,-3.8844379444241,-5.32825589830798
"22133",-4.03244672848527,-4.41238763922918,-5.23897854767601
"22134",-3.88244241098018,-4.0915468937738,-5.45194714041602
"22135",-3.93062783730834,-3.94115290790134,-5.19539786656578
"22136",-3.98367590852142,-4.10673260392707,-5.62582761169132
"22137",-4.11879152856998,-4.13254017434771,-5.35191175478388
"22138",-4.28007494766937,-4.36278531974953,-5.67033911191324
"22139",-4.00732804830973,-4.33578174188622,-5.42360786307192
"22140",-4.20884541289444,-4.26457526775598,-5.65295645352532
"22141",-3.76897136811919,-3.89921367732077,-5.37864372474348
"22142",-4.39400903770934,-4.45319019388874,-5.25763401196721
"22143",-4.05779492132267,-4.37787992570685,-5.37041924647128
"22144",-3.77213579380885,-4.48200026889879,-5.32795466658666
"22145",-3.93861781964353,-4.04207931361889,-5.99993911843938
"22146",-4.05978578127869,-4.28546578031415,-5.27846021448093
"22147",-4.42687640620711,-4.69754745473809,-5.83789198698446
"22148",-4.22954606855399,-4.42635141318738,-6.02218674076698
"22149",-3.94435061208757,-4.31853097363551,-5.98800309037309
"22150",-4.06120720058763,-4.25561236138167,-5.37757657390994
"22151",-4.08658281448924,-4.18283606006505,-5.18325641508812
"22152",-3.73723994021739,-4.15210490328791,-5.47947287417645
"22153",-4.03783866125997,-4.04579739763474,-5.68262508715973
"22154",-4.22460562770697,-4.50374199065801,-5.44985434378091
"22155",-4.40431650048473,-4.86132883030326,-5.83155453934054
"22156",-3.87368954158843,-3.97913799023799,-5.5762192888388
"22157",-3.95413522386911,-4.05152906616097,-5.35257754269958
"22158",-3.82379047668348,-3.99663520468392,-5.59910429484673
"22159",-3.80089562426341,-4.00079609698765,-5.15213180773386
"22160",-4.018185802573,-4.15836575405342,-5.76594232252132
"22161",-3.97619430980813,-4.16779278949712,-5.37917113365459
"22162",-3.59633312191168,-3.8175086859793,-5.53821474901422
"22163",-4.16156308266607,-4.47789943100925,-5.64527505837347
"22164",-4.04917540189893,-4.52264576542785,-5.58963666847402
"22165",-4.02104151777418,-4.03959465921828,-5.75663649696182
"22166",-3.7519583530425,-3.79548974194521,-5.71546412344015
"22167",-3.46288849310437,-3.64611143731887,-5.63088629287155
"22168",-4.24426266320351,-4.39633896096031,-5.58835677403832
"22169",-4.14494944020683,-4.16604076299313,-5.09444195014871
"22170",-4.36297394162131,-4.55017048253,-5.69588091606965
"22171",-3.57718109875543,-3.66941116841169,-5.69297112958811
"22172",-4.26280140510545,-4.45779054668982,-5.40390295554346
"22173",-4.04728247295356,-4.46546627817511,-5.59797071473797
"22174",-3.86431045553402,-4.10208467776786,-5.86629476150453
"22175",-3.93832563473888,-4.02694965921611,-5.43247316253085
"22176",-4.1516652531532,-4.31823593432211,-5.96763011518827
"22177",-4.20332185873585,-4.21065098115324,-5.37806815163191
"22178",-4.42925805712588,-4.79117863987303,-5.59850891803469
"22179",-4.49394984241835,-4.57616790748615,-5.61643698280877
"22180",-3.43228007821128,-3.54308097973856,-5.30898203637837
"22181",-4.0380192526288,-4.09221695194454,-5.55300732114764
"22182",-4.0798528016423,-4.1278133920722,-5.56871663963715
"22183",-3.76655827059259,-4.05765867361112,-5.40681176953052
"22184",-3.85355434553569,-4.01229718243319,-5.66914594810645
"22185",-4.09072137675891,-4.11134508869931,-5.79627412227813
"22186",-3.71054669598834,-3.73955472313733,-5.66246278077251
"22187",-3.74164085494607,-3.95347838567041,-5.69701988912871
"22188",-4.18294826495395,-4.26034806418667,-5.38074548424344
"22189",-4.06258337188761,-4.07142184591088,-5.44531239034062
"22190",-4.18388648390836,-4.48645131061652,-5.91227462796281
"22191",-4.10891286761693,-4.17743782027255,-5.80215032633971
"22192",-3.66423058192125,-3.69006579840841,-5.45809390588723
"22193",-4.02358535230784,-4.03848153763705,-5.50765235472547
"22194",-4.01419604532647,-4.2103735483918,-5.26104758595374
"22195",-4.08606960928126,-4.22998813556911,-5.4800232364901
"22196",-3.96423708609503,-3.96712666906703,-5.46133274194598
"22197",-4.00886279786656,-4.25170500184418,-5.56543546684888
"22198",-4.48448213168049,-5.08267298193764,-5.70582900865123
"22199",-4.12800273852241,-4.42149885999976,-5.6970312169789
"22200",-4.0770534021467,-4.09550813242767,-5.66009461988318
"22201",-4.33001359513023,-4.44500467053688,-5.95153975241718
"22202",-3.92490977142544,-4.58285740993284,-6.06132500857449
"22203",-3.80243882875451,-4.03366397651111,-5.64327440707226
"22204",-4.01075952452239,-4.11723918320651,-5.46391380616821
"22205",-4.05840455023295,-4.28273240788715,-5.61790803502957
"22206",-4.05225405747615,-4.09779657717957,-5.70734714680856
"22207",-4.14265879572555,-4.36971168233931,-5.96030113775528
"22208",-3.94055264367137,-4.43484089642788,-5.0103404707938
"22209",-3.80751940432636,-4.15861222184713,-4.8189700870806
"22210",-4.36015073235916,-4.45093569847009,-5.33345905130481
"22211",-4.1524639807262,-4.28978214319476,-5.73561790438623
"22212",-4.17638864925415,-4.20565989345178,-5.71582321355947
"22213",-4.25199325814404,-4.94877646691341,-5.71653760903678
"22214",-4.22904878482114,-4.34602682903683,-5.66266897266773
"22215",-3.99083697745999,-4.10678334799517,-5.33095259892326
"22216",-4.23609391236255,-4.4397136162013,-5.93162717165515
"22217",-4.08371558235669,-4.21212017328958,-5.33053804785991
"22218",-4.01652337574049,-4.22370620749308,-5.38851626141433
"22219",-3.81718650988323,-3.96152250308952,-6.00136197535748
"22220",-3.46425458298959,-3.66027313518899,-5.49834128718896
"22221",-4.16897125021794,-4.60666675688326,-6.09918593253036
"22222",-3.77761540441274,-3.87673319084614,-5.51041094540171
"22223",-4.10881443708521,-4.25149451038051,-5.67587247813724
"22224",-3.99640549278681,-4.04526386477382,-5.89498126989076
"22225",-4.1719869258868,-4.39687790491347,-5.49109334734935
"22226",-4.06989786298409,-4.3408714344698,-5.573354136195
"22227",-3.82975666391155,-4.29138412724021,-5.25255111992852
"22228",-4.18800292783498,-4.2837972432046,-5.46497883088491
"22229",-4.3242596702383,-4.45030376060302,-5.98345963069752
"22230",-4.03881439155325,-4.06966753110355,-5.62605144647298
"22231",-3.78477853265038,-3.96834915410958,-5.57785523480173
"22232",-4.29192589527078,-4.29973698117992,-5.70093453481062
"22233",-4.16801198723759,-4.23736230066527,-5.87094410962763
"22234",-3.78501994522963,-4.05132138110821,-5.49221399856423
"22235",-4.24452392615702,-4.81194862847025,-5.46123513916422
"22236",-3.83396173212089,-3.94947975567,-5.560246645717
"22237",-4.19700105305533,-4.56454906331422,-6.10659573164817
"22238",-3.80694502545747,-3.857361854714,-5.72237493868052
"22239",-4.09057062923855,-4.17363804299096,-5.62139230039366
"22240",-3.7798624064295,-3.92821346936471,-5.09644867501845
"22241",-3.93790628046256,-4.07859322636124,-5.7097519229998
"22242",-4.02324685839052,-4.20637748807551,-5.64570397061705
"22243",-4.1760791083733,-4.29664291750914,-5.81628126023437
"22244",-4.23476717779029,-4.36118663973697,-5.81855850407495
"22245",-3.7858083291316,-4.13668341386839,-5.42488335410406
"22246",-4.05364065962569,-4.1843716346542,-5.24063745040679
"22247",-4.28935816481988,-4.43707209601213,-5.59247294101423
"22248",-4.05510149046959,-4.43775932799622,-5.16239142058055
"22249",-4.33156147965284,-4.35260427732693,-5.58863004150744
"22250",-4.47597494708946,-4.53070132565308,-5.66556303081287
"22251",-4.23750031319338,-4.466879177121,-5.96137866589908
"22252",-4.02721956939385,-4.09454221315139,-5.06251369879034
"22253",-4.05982513347128,-4.2718087474642,-5.44853012475438
"22254",-4.51620439221707,-4.5693656314851,-5.97597776533017
"22255",-4.04576334021937,-4.34103617431834,-5.80349323228097
"22256",-3.83916727846567,-3.88692934579704,-5.89843657219289
"22257",-3.69688834218847,-3.7028695045968,-5.76213623462708
"22258",-3.84513146693016,-3.95616012253078,-5.36752189984826
"22259",-4.14932995040325,-4.17730670067774,-5.55831912712974
"22260",-4.15012693363361,-4.28325361518467,-5.49817402756703
"22261",-3.46860365534322,-3.49347031160837,-4.94363669085001
"22262",-4.11996442314432,-4.12916462387524,-5.44072409884128
"22263",-4.27186716028227,-4.32208997336698,-5.49100439960019
"22264",-3.96671616456135,-3.99226174301568,-5.46624759457583
"22265",-4.46168970531801,-4.49540991458353,-5.74022664026542
"22266",-4.21362771635571,-4.46990682103231,-5.44515448794169
"22267",-3.97415333544542,-3.97634672566791,-5.51522405619709
"22268",-3.97443855813193,-4.21932036419884,-5.33375623863049
"22269",-4.11707529490358,-4.18006431113654,-5.19687384729631
"22270",-3.75426400821617,-3.91759861602821,-5.52014179435202
"22271",-3.92985541553174,-4.00154137968643,-5.59657588206447
"22272",-3.95248294894401,-4.04912609263757,-5.70280665934009
"22273",-4.08652740056186,-4.17209477255258,-5.3982353723249
"22274",-4.02169723315048,-4.1221692848169,-5.89771679735494
"22275",-4.06981816483104,-4.30093222085991,-5.52110227906055
"22276",-4.31692733881191,-4.53157239594012,-5.6529038399234
"22277",-4.52436417784552,-4.81828102642883,-5.52136998588825
"22278",-3.86613661427665,-4.08833815585992,-5.95736877276016
"22279",-4.0235720195803,-4.14651947654794,-5.66832550684184
"22280",-3.59118905623278,-4.03222143971114,-5.34644701531501
"22281",-3.67304398286798,-4.03100761901447,-5.5265409158296
"22282",-4.15720648642057,-4.38483559057627,-5.32997416275748
"22283",-3.75163688918231,-4.04436813656839,-5.96149977304846
"22284",-4.27842755913705,-4.63828693716828,-5.52568160085871
"22285",-4.28290852467711,-4.60455269587955,-5.79540265302554
"22286",-4.36765575718302,-4.55587390087898,-5.10951845872787
"22287",-3.75873430702337,-4.07086546675744,-5.70563988561288
"22288",-3.74260672820852,-3.8027069110949,-5.56653027108326
"22289",-4.22974934748641,-4.29394512880886,-5.33292585515738
"22290",-4.03770819076573,-4.08709335435122,-5.64634401493018
"22291",-3.48801315151493,-3.51377305505851,-5.92358736939313
"22292",-4.02848266557006,-4.43417215623453,-6.13539844310185
"22293",-4.21679044757758,-4.30080317018426,-6.10666175724341
"22294",-4.08284174043549,-4.19960111646068,-5.8624221265849
"22295",-3.5716966607071,-3.78238663341118,-5.37007668714586
"22296",-4.30193334560705,-4.48468643785212,-5.62233582345079
"22297",-4.01723685180705,-4.17941449730858,-5.7509884820688
"22298",-4.05006090948218,-4.55367279642374,-5.98993791134818
"22299",-4.12565965897578,-4.38867788684685,-5.41957063860543
"22300",-4.13029842783059,-4.23006645279883,-5.5297133100435
"22301",-3.67736515166346,-3.71497900529228,-5.70009748576535
"22302",-4.22409667114665,-4.57597881986595,-5.67686574561886
"22303",-3.94873110998411,-4.14960379169115,-5.96696039149657
"22304",-4.15762318476874,-4.32434056732549,-5.86694096173619
"22305",-4.27308680143636,-4.38823711871808,-5.78406383369716
"22306",-3.89813213297948,-3.9757034812039,-5.65428983852326
"22307",-3.84649353378349,-4.0643251575062,-5.06819295852595
"22308",-3.76788175386792,-3.86154781590388,-5.61881350626506
"22309",-3.94394167644375,-4.24953351356134,-5.93288254526722
"22310",-3.87236767721483,-4.06787746822111,-5.82528609666129
"22311",-3.82041538484926,-3.91727692693929,-5.32399127725545
"22312",-4.0932640380339,-4.30061515149482,-6.23273605896065
"22313",-3.59194449901186,-3.75740726921816,-5.06193224668887
"22314",-4.24377447102257,-4.35957373834289,-5.65921780620802
"22315",-3.84423442118311,-3.85586687293996,-5.25498376020416
"22316",-3.74703872282717,-3.83951221982292,-5.54633567092015
"22317",-4.07789288028737,-4.15489140705363,-5.53761657125725
"22318",-4.31971773612997,-4.53457317405825,-5.11718615668079
"22319",-4.39191389088567,-4.66465476186163,-5.22627739410677
"22320",-4.1209816056369,-4.15104782050506,-5.49007589888174
"22321",-4.22294671562846,-4.62611206733714,-6.00477658836987
"22322",-3.76897408261469,-3.81920097644902,-5.346065101522
"22323",-4.03698686467947,-4.18623774986693,-5.6608100797155
"22324",-4.44277603736653,-4.66463649468707,-5.65118160131848
"22325",-4.04519845844978,-4.11321801417619,-5.86731771910165
"22326",-4.03606347662652,-4.12032677494307,-5.72310467402679
"22327",-3.74465846070713,-4.10559753984392,-5.19038725884175
"22328",-4.36089050244757,-4.68526370682494,-4.86523180445997
"22329",-4.39497145644587,-4.42201920007305,-5.77887946507229
"22330",-3.98900936352581,-4.19130757036031,-5.95488264101592
"22331",-4.09254664278057,-4.11028279235349,-5.43191144982142
"22332",-3.84060784202099,-4.09688721180886,-5.42014574673703
"22333",-3.92119324221962,-4.25208346085729,-5.29620357220352
"22334",-3.964895507385,-4.35477565228163,-5.68423798644453
