Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
1296,18:00:17:519,0.000138607,6.96E-06,0.002433801,0.000333506,0.042238992,0.030693049,0.369274167,0.708093999,0.726652024,8.742494702,
1297,18:00:18:046,8.51E-05,6.49E-06,0.00239351,0.000234047,0.042413036,0.030905393,0.371691109,0.710138663,0.728676758,8.763605433,
1298,18:00:18:572,3.42E-05,0.000101976,0.002431668,0.000161957,0.043311298,0.031652757,0.378997723,0.714735061,0.730819857,8.75055092,
1299,18:00:19:098,-0.000107535,-0.000122566,0.002494478,0.000184797,0.042879457,0.031223043,0.37469176,0.709468149,0.728158563,8.738258131,
1300,18:00:19:625,0.000108546,-4.80E-05,0.002447311,0.000303287,0.043964691,0.032069813,0.383706706,0.711131301,0.729444746,8.727610625,
1301,18:00:20:151,8.61E-05,0.000114121,0.002286391,0.000202641,0.042655691,0.031033677,0.372180593,0.712340513,0.727538942,8.725227072,
1302,18:00:20:679,5.79E-05,-2.09E-05,0.002298003,0.000246895,0.042490957,0.030978798,0.370792841,0.711576624,0.729068015,8.726394174,
1303,18:00:21:206,9.61E-06,1.82E-05,0.002357724,0.000241899,0.042714446,0.031065275,0.373495047,0.709672082,0.727277954,8.743998411,
1304,18:00:21:733,-0.000107772,-5.42E-05,0.002431668,0.000247609,0.04387393,0.031957091,0.382727066,0.71068368,0.728384502,8.723336699,
1305,18:00:22:259,1.93E-05,-7.49E-05,0.002333314,0.000213585,0.042728116,0.031154848,0.373955128,0.710204929,0.729141635,8.75196859,
1306,18:00:22:786,-3.30E-05,-3.61E-05,0.002247054,0.000244754,0.042379951,0.03084197,0.370661241,0.709282478,0.727749086,8.746146132,
1307,18:00:23:312,7.73E-05,7.91E-06,0.00234777,0.000180514,0.041835644,0.030390288,0.364432069,0.710588106,0.726420938,8.71104235,
1308,18:00:23:838,4.09E-05,2.48E-05,0.002442097,0.000235236,0.04382111,0.031961847,0.383395146,0.711707555,0.729370997,8.749097066,
1309,18:00:24:365,-1.15E-05,2.55E-05,0.002571752,0.000289248,0.044761482,0.032610881,0.390613404,0.711401336,0.72854785,8.726552114,
1310,18:00:24:891,-5.62E-05,3.58E-05,0.002479546,0.000269023,0.044335504,0.032315278,0.387378728,0.711567228,0.728880353,8.7374383,
1311,18:00:25:417,0.0001334,1.51E-05,0.002426691,0.000229288,0.043133261,0.031256074,0.375933903,0.708347809,0.724639701,8.715638296,
1312,18:00:25:944,0.000118961,2.44E-06,0.002355354,0.000249036,0.04164014,0.030363697,0.363257091,0.71205163,0.729192962,8.723724104,
1313,18:00:26:472,-2.38E-05,2.46E-05,0.002299662,0.000145541,0.039956884,0.02917281,0.34846569,0.714294783,0.730107244,8.72104273,
1314,18:00:26:998,0.000106416,2.41E-05,0.002039492,0.0002971,0.03890266,0.028332431,0.33998826,0.710180623,0.728290321,8.739460399,
1315,18:00:27:525,6.48E-05,1.46E-05,0.002113413,0.000225006,0.038238412,0.027931812,0.334439683,0.712589872,0.730464768,8.746170893,
1316,18:00:28:051,-6.56E-05,3.39E-05,0.002064369,0.000152916,0.038722916,0.028091518,0.336597955,0.710930674,0.725449463,8.692474416,
1317,18:00:28:578,-1.57E-05,4.10E-06,0.00220914,0.000197644,0.038323572,0.027872018,0.334354399,0.710497978,0.727281333,8.72451037,
1318,18:00:29:105,4.72E-05,6.36E-05,0.002310089,0.00030638,0.038953885,0.028312729,0.33895706,0.710793922,0.726826823,8.701495593,
1319,18:00:29:631,3.02E-05,-7.35E-05,0.002086403,0.000209302,0.039520883,0.028746035,0.345003254,0.709213054,0.727363173,8.729644451,
1320,18:00:30:157,7.45E-05,1.48E-05,0.002162934,0.000215726,0.039998817,0.02921431,0.349521443,0.713018997,0.730379342,8.738294541,
1321,18:00:30:684,7.48E-06,9.03E-05,0.00230843,0.000218819,0.040072863,0.029105704,0.349235544,0.711040557,0.726319543,8.715013522,
1322,18:00:31:210,-4.03E-05,-6.26E-05,0.002375972,0.00019931,0.040294795,0.029433217,0.351794429,0.712501355,0.730447134,8.730517955,
1323,18:00:31:737,5.27E-05,8.44E-05,0.002169569,0.000172901,0.038656866,0.02823867,0.339043375,0.713205438,0.730495587,8.770586205,
1324,18:00:32:263,2.76E-05,-1.85E-06,0.002252504,0.000317088,0.040240865,0.029275495,0.351778539,0.708846148,0.727506588,8.741823453,
1325,18:00:32:791,4.96E-05,2.98E-05,0.002268855,0.00031447,0.03991615,0.029028406,0.347908392,0.71009139,0.727234613,8.715980603,
1326,18:00:33:317,-1.07E-05,9.67E-05,0.002134738,0.000299718,0.039002719,0.028298486,0.34024662,0.709179541,0.725551631,8.723664183,
1327,18:00:33:844,1.03E-05,-6.52E-05,0.002275016,0.000153154,0.040188616,0.029112106,0.349240838,0.708650911,0.724386868,8.690043869,
1328,18:00:34:371,0.000112807,8.01E-05,0.002205112,0.00033422,0.040043388,0.029106652,0.349341424,0.709929388,0.726877862,8.724072663,
1329,18:00:34:897,6.62E-05,4.46E-05,0.002128104,0.000296862,0.038572874,0.027923745,0.335988617,0.707369081,0.723921812,8.710489577,
1330,18:00:35:424,-3.20E-05,6.01E-05,0.002154878,0.000457012,0.039672503,0.028849886,0.345533366,0.709313864,0.727201051,8.70964362,
1331,18:00:35:950,-2.99E-05,2.01E-05,0.002158906,0.00031447,0.040587024,0.029595473,0.354622135,0.711030749,0.729185586,8.737327932,
1332,18:00:36:476,1.22E-05,-2.14E-05,0.002166962,0.000242612,0.039930047,0.029022953,0.348169193,0.709556731,0.726844938,8.71947856,
1333,18:00:37:003,1.69E-05,-2.78E-05,0.002105358,0.000319705,0.03972784,0.028970793,0.346739668,0.710679103,0.729231509,8.727876205,
1334,18:00:37:529,4.91E-05,-5.64E-05,0.002251319,0.00027402,0.041033024,0.029930979,0.358715955,0.71045172,0.729436335,8.742128158,
1335,18:00:38:056,5.72E-05,-1.99E-05,0.002272647,0.000241899,0.041382161,0.030068156,0.360831874,0.709433295,0.726597051,8.719503006,
1336,18:00:38:582,-1.83E-05,0.000100547,0.002221699,0.000324226,0.040992065,0.029867143,0.357962227,0.711711947,0.728607918,8.732476072,
1337,18:00:39:110,8.06E-05,-7.42E-05,0.002301795,0.000275209,0.040858472,0.029702471,0.356003624,0.708963349,0.726959908,8.713091933,
1338,18:00:39:637,0.000118724,1.36E-05,0.002226201,0.00034588,0.041220269,0.029926707,0.35946055,0.708278559,0.726019211,8.720480489,
1339,18:00:40:163,-2.87E-05,1.79E-05,0.002255111,0.000346118,0.040747678,0.029617773,0.355702826,0.708752864,0.726857935,8.729401183,
1340,18:00:40:690,2.69E-05,2.22E-05,0.002306771,0.000230716,0.041192491,0.029781482,0.358604531,0.70713081,0.722983266,8.705580086,
1341,18:00:41:217,1.77E-05,1.48E-05,0.002236864,0.000166239,0.041570189,0.030244995,0.363099376,0.710956604,0.727564533,8.734609706,
1342,18:00:41:743,7.99E-05,4.70E-05,0.002341134,0.000259268,0.041832769,0.030482413,0.364056352,0.712928368,0.728673082,8.702659694,
1343,18:00:42:269,0.000133637,7.65E-05,0.002375972,0.000258316,0.043149096,0.031457842,0.377005842,0.712321044,0.729049845,8.737282481,
1344,18:00:42:796,-5.12E-05,-1.13E-06,0.002338527,0.00033303,0.042652814,0.030958605,0.371976898,0.708098291,0.725827967,8.721040083,
1345,18:00:43:324,-5.14E-05,-8.52E-05,0.002310089,0.000237616,0.042431976,0.030863348,0.370063004,0.709354067,0.727360622,8.721323865,
1346,18:00:43:851,-6.80E-05,-3.35E-05,0.002393747,0.000255223,0.043339855,0.031532951,0.379196331,0.708978312,0.727573992,8.749367874,
1347,18:00:44:377,6.52E-05,3.22E-05,0.002468406,0.000396804,0.043774775,0.031773291,0.381822838,0.707978722,0.725835615,8.722439803,
1348,18:00:44:904,8.61E-05,9.34E-06,0.002405834,0.00029591,0.042870582,0.031372044,0.375120307,0.713226488,0.731784884,8.750063365,
1349,18:00:45:430,-7.90E-06,1.77E-05,0.00256227,0.000344214,0.044578623,0.03233526,0.388887345,0.707797108,0.72535349,8.723628446,
1350,18:00:45:957,0.000124169,7.05E-05,0.002438305,0.000273306,0.044666564,0.032452545,0.388879689,0.7109846,0.726551186,8.706281674,
1351,18:00:46:483,-9.09E-06,-5.59E-05,0.002469828,0.00028782,0.044306439,0.032250338,0.387113133,0.709281248,0.727892796,8.737175497,
1352,18:00:47:009,6.10E-05,9.46E-05,0.002287813,0.000331603,0.042566967,0.031012295,0.371507182,0.711774962,0.728553087,8.727593537,
1353,18:00:47:536,-1.62E-05,3.63E-06,0.002426928,0.000246419,0.043164212,0.031488027,0.376926301,0.712109937,0.729493863,8.732380086,
1354,18:00:48:062,4.70E-05,2.34E-05,0.002434987,0.000326844,0.042654492,0.031015383,0.373016844,0.708763638,0.727130523,8.745077553,
1355,18:00:48:588,4.37E-05,3.34E-05,0.002513203,0.000257126,0.043069444,0.031491117,0.377430995,0.712764241,0.731170739,8.763312417,
1356,18:00:49:115,0.000110203,2.03E-05,0.002339001,0.000221199,0.042870102,0.031156749,0.373880736,0.710337621,0.726771051,8.721246707,
1357,18:00:49:643,-1.29E-05,4.51E-05,0.002289709,0.000327795,0.041510543,0.030113728,0.361262072,0.709061,0.72544769,8.70289919,
1358,18:00:50:170,-8.06E-05,-3.47E-05,0.0023281,0.000276875,0.041597258,0.030205352,0.362782748,0.708393986,0.726138046,8.721313904,
1359,18:00:50:696,7.54E-05,4.24E-05,0.002243499,0.000220485,0.040649844,0.029609944,0.354462859,0.712222455,0.728414711,8.719907091,
1360,18:00:51:222,1.65E-05,4.79E-05,0.002300136,0.000283062,0.041201112,0.030114677,0.360611235,0.712829593,0.730919039,8.752463696,
1361,18:00:51:749,6.43E-05,-2.97E-05,0.002160565,0.000196217,0.040059443,0.029310357,0.350229805,0.713665967,0.731671611,8.742752669,
1362,18:00:52:276,2.69E-05,4.29E-05,0.002221462,0.000202165,0.039919984,0.029037653,0.348565097,0.710902255,0.72739641,8.731594094,
1363,18:00:52:802,-3.49E-05,7.05E-05,0.002292316,0.000294245,0.040814345,0.029518374,0.355175579,0.70754855,0.723235287,8.702224206,
1364,18:00:53:328,-2.38E-05,-2.09E-06,0.002197292,0.000261647,0.041706502,0.030351589,0.36366422,0.710624385,0.727742377,8.719605007,
1365,18:00:53:855,-7.98E-05,4.43E-05,0.002311748,0.000302573,0.041169024,0.030021874,0.359452159,0.711821242,0.729234532,8.731131323,
1366,18:00:54:381,3.80E-05,3.89E-05,0.002207955,0.000312329,0.041155855,0.029832498,0.358548263,0.708159111,0.724866446,8.71196252,
1367,18:00:54:908,-1.31E-05,3.72E-05,0.00234066,0.000283775,0.041535215,0.030238823,0.363118704,0.710275802,0.728028559,8.742429774,
1368,18:00:55:434,5.96E-05,-2.11E-05,0.002314829,0.000349211,0.041792755,0.030429464,0.364280927,0.710038755,0.728103805,8.716365553,
1369,18:00:55:962,-3.87E-05,9.53E-05,0.002387111,0.000237378,0.0426696,0.031052921,0.37223715,0.712038001,0.727752786,8.72370839,
1370,18:00:56:487,0.000118724,-1.11E-05,0.002332366,0.000323036,0.042320496,0.030581907,0.368110856,0.705840259,0.722626386,8.698169613,
1371,18:00:57:015,-9.32E-06,1.01E-06,0.002334973,0.000329461,0.041625287,0.03040026,0.364118589,0.711400298,0.73033154,8.747533472,
1372,18:00:57:542,-7.16E-05,8.87E-06,0.002365544,0.000333506,0.043326896,0.031533189,0.378285376,0.709790895,0.727797082,8.730959505,
1373,18:00:58:068,6.88E-05,-2.32E-06,0.00237929,0.000305428,0.042009138,0.030467216,0.366150679,0.707938353,0.725252109,8.715976872,
1374,18:00:58:595,2.38E-05,5.63E-08,0.002347296,0.000299956,0.041952103,0.030560773,0.365663803,0.711159455,0.728468205,8.716221144,
1375,18:00:59:121,1.48E-05,1.20E-05,0.00242361,0.000193838,0.043422168,0.03162946,0.379943103,0.710930134,0.728417347,8.749980077,
1376,18:00:59:648,4.54E-05,3.89E-05,0.002420055,0.000302573,0.043741165,0.031873152,0.382614061,0.710674928,0.728676339,8.747230687,
1377,18:01:00:174,9.08E-05,-5.64E-05,0.002293027,0.000388475,0.043243871,0.031546024,0.377423941,0.710232575,0.729491223,8.727801944,
1378,18:01:00:700,-7.51E-05,2.82E-05,0.002358198,0.000362299,0.041717762,0.030309567,0.364309808,0.708359866,0.726538665,8.732726547,
1379,18:01:01:227,-8.02E-07,0.000101023,0.00222786,0.000174328,0.040202517,0.029262214,0.350592655,0.712924183,0.727870191,8.720664288,
1380,18:01:01:755,-6.96E-06,5.29E-06,0.002272884,0.000230954,0.04049352,0.029529524,0.353958906,0.711529606,0.729240711,8.741124575,
1381,18:01:02:281,6.95E-05,4.60E-05,0.002247054,0.000285203,0.040432868,0.029490383,0.353321174,0.711799478,0.729366599,8.738464366,
1382,18:01:02:808,-5.12E-05,-0.000100186,0.002014379,0.000213109,0.038553731,0.028140171,0.337337416,0.710352724,0.729894874,8.749799377,
1383,18:01:03:335,7.26E-05,3.96E-05,0.002185681,0.000255699,0.038734403,0.028209238,0.3381611,0.711179838,0.728273463,8.730251996,
1384,18:01:03:861,-2.00E-05,2.08E-05,0.00212526,0.000309235,0.038868672,0.028220868,0.338629621,0.708944863,0.726056925,8.712148044,
1385,18:01:04:388,6.36E-05,4.98E-05,0.002165541,0.000203116,0.039497172,0.028756721,0.344755803,0.711760104,0.728070394,8.72862003,
1386,18:01:04:914,2.03E-05,-4.92E-05,0.002267907,0.000281158,0.039416941,0.028737723,0.34387561,0.710733138,0.729070345,8.724056209,
1387,18:01:05:440,7.73E-05,6.15E-05,0.002211273,0.000233809,0.03912601,0.02849505,0.341347679,0.711998865,0.728289198,8.724316148,
1388,18:01:05:967,5.29E-05,-2.02E-05,0.002220988,0.000315898,0.038536504,0.02814207,0.336834509,0.711205672,0.730270446,8.740660874,
1389,18:01:06:493,-2.04E-05,8.89E-05,0.002195159,0.000255699,0.039201428,0.028463474,0.341004559,0.711063749,0.726082573,8.698778923,
1390,18:01:07:021,6.90E-05,1.12E-05,0.002148007,0.000263551,0.038608289,0.028095316,0.337764295,0.709367622,0.72770166,8.748491788,
1391,18:01:07:546,4.32E-05,4.63E-05,0.002232125,0.000300431,0.039210287,0.028571028,0.342080896,0.711477555,0.728661517,8.724263922,
1392,18:01:08:074,-4.39E-05,1.96E-05,0.002196107,0.000258554,0.04031421,0.029221187,0.350396852,0.709173865,0.724835899,8.691646225,
1393,18:01:08:601,4.91E-05,-4.69E-05,0.002200372,0.000285679,0.039973178,0.029039313,0.349079527,0.707862523,0.726469962,8.732844075,
1394,18:01:09:127,-0.000107062,2.27E-05,0.002316725,0.000271165,0.041033982,0.029968,0.358177409,0.712978672,0.730321532,8.728799729,
1395,18:01:09:654,1.41E-05,-1.16E-05,0.002148007,0.000200737,0.038730813,0.028165804,0.338296727,0.709784498,0.727219521,8.734562957,
1396,18:01:10:180,6.76E-05,7.46E-05,0.002131421,0.000321133,0.038398212,0.027830259,0.33524742,0.707555845,0.724780081,8.730808014,
1397,18:01:10:707,4.32E-05,2.70E-05,0.002150613,0.000226195,0.03879256,0.028367801,0.338637113,0.714268311,0.731269125,8.729434522,
1398,18:01:11:233,5.15E-05,-5.97E-05,0.00218734,0.000242136,0.038881597,0.028305845,0.339197425,0.709891219,0.728001086,8.723855321,
1399,18:01:11:760,-2.40E-05,1.29E-05,0.002183786,0.000251892,0.039464121,0.028739148,0.344944028,0.710405376,0.728234844,8.740699713,
1400,18:01:12:288,2.76E-05,2.08E-05,0.002199425,0.000147682,0.040566644,0.029594286,0.355233454,0.712191382,0.72952267,8.756786843,
1401,18:01:12:814,3.00E-05,8.82E-05,0.002198003,0.000159578,0.039963353,0.029071085,0.349239444,0.711713456,0.727443585,8.73899249,
1402,18:01:13:341,3.40E-05,6.74E-05,0.002099671,0.000287344,0.038444626,0.027999678,0.33567811,0.711237513,0.72831189,8.731470235,
1403,18:01:13:867,-3.88E-06,3.70E-05,0.002238049,0.000195979,0.039739339,0.028874303,0.346799821,0.710279073,0.726592447,8.726864416,
1404,18:01:14:394,-1.26E-05,-1.21E-05,0.002168621,0.000263313,0.039193767,0.028550846,0.341753113,0.711002719,0.728453732,8.719578225,
1405,18:01:14:921,-4.59E-06,4.20E-05,0.002248713,0.000220009,0.040179509,0.029256522,0.350534636,0.711760451,0.728145339,8.724214056,
1406,18:01:15:447,-4.03E-05,-1.88E-05,0.00219587,0.000311615,0.039240696,0.028675268,0.343479451,0.711288155,0.730753301,8.753143677,
1407,18:01:15:973,-8.85E-06,2.43E-05,0.002087351,0.000232857,0.038579335,0.028087721,0.336471941,0.711322724,0.728050951,8.721558952,
1408,18:01:16:500,4.58E-05,-3.90E-05,0.002122891,0.000247609,0.039057779,0.028434748,0.341457355,0.709397366,0.728017526,8.742364894,
1409,18:01:17:026,-3.64E-06,2.58E-05,0.002164356,0.000281872,0.039298643,0.028603557,0.342454903,0.710997872,0.727851014,8.714166141,
1410,18:01:17:552,5.58E-05,1.70E-05,0.002240893,0.0002902,0.040152427,0.029229724,0.350583449,0.710252401,0.727969049,8.73131405,
1411,18:01:18:079,-3.84E-05,0.000114597,0.002180705,0.000286869,0.040365747,0.029268143,0.351738675,0.709548503,0.725073736,8.713790903,
1412,18:01:18:605,3.16E-05,8.58E-05,0.002195633,0.00024285,0.040409615,0.029529761,0.353886012,0.713358791,0.730760764,8.757470631,
1413,18:01:19:133,-1.99E-06,-2.97E-05,0.002334736,0.000344452,0.041787963,0.030508295,0.364293264,0.711844785,0.730073751,8.717660339,
1414,18:01:19:660,3.93E-06,1.01E-06,0.002348244,0.000245705,0.041385753,0.030200842,0.361871508,0.71175307,0.729740053,8.743866662,
1415,18:01:20:186,4.58E-05,-1.02E-05,0.002259376,0.000259268,0.043100393,0.03147234,0.377115289,0.711794395,0.730210062,8.749695004,
1416,18:01:20:713,-2.73E-05,9.58E-06,0.002535248,0.000395138,0.04419187,0.032140687,0.385918972,0.708742997,0.727298648,8.732804801,
1417,18:01:21:240,-4.01E-05,2.72E-05,0.002380001,0.000155771,0.043673709,0.031815849,0.381308037,0.712339577,0.728489755,8.730837127,
1418,18:01:21:766,-1.52E-05,-5.07E-05,0.002418159,0.000357778,0.044578863,0.032392592,0.389422791,0.707585554,0.726635672,8.73559265,
1419,18:01:22:292,0.000100735,3.15E-06,0.002392325,0.000323988,0.043309619,0.031563614,0.378002527,0.710900666,0.728789935,8.727911673,
1420,18:01:22:819,3.81E-07,6.20E-05,0.002369336,0.000316136,0.042549462,0.030985687,0.372139514,0.710403426,0.728227468,8.746045041,
1421,18:01:23:345,1.06E-05,9.58E-06,0.002324545,0.000164812,0.042485203,0.030876175,0.370972721,0.710248519,0.726751279,8.731810065,
1422,18:01:23:871,6.00E-05,-9.23E-06,0.002345637,0.000347784,0.042934386,0.03122043,0.374362109,0.709256888,0.727166088,8.719400506,
1423,18:01:24:398,5.43E-05,1.74E-05,0.002279282,0.000271878,0.042328168,0.030836507,0.369099878,0.711563015,0.728510323,8.719958784,
1424,18:01:24:926,-7.58E-05,-5.64E-05,0.002228571,0.00030638,0.040130139,0.02917945,0.350042428,0.708598502,0.727120585,8.722681708,
1425,18:01:25:452,-2.78E-05,5.67E-05,0.002170516,0.000274734,0.040075499,0.028998058,0.348926316,0.707671623,0.723585694,8.706724144,
1426,18:01:25:979,2.55E-05,4.36E-05,0.002252267,0.00018551,0.040309656,0.029262214,0.351498735,0.710134943,0.725935588,8.719963678,
1427,18:01:26:506,2.38E-05,4.96E-05,0.002280941,0.000328747,0.040242783,0.029296602,0.351512693,0.710220299,0.727996424,8.734800882,
1428,18:01:27:032,-5.14E-05,-9.85E-05,0.00227004,0.000298528,0.040515577,0.029664985,0.354782551,0.711675263,0.732187152,8.756695069,
1429,18:01:27:559,-3.96E-05,4.29E-05,0.002173834,0.000278065,0.04004818,0.029170202,0.34942948,0.71138236,0.728377706,8.725227362,
1430,18:01:28:085,-1.67E-05,6.60E-05,0.002210088,0.000181228,0.039841397,0.029062549,0.348327037,0.712993537,0.729456076,8.742841966,
1431,18:01:28:611,5.53E-05,-8.28E-06,0.002265064,0.000190745,0.040456601,0.029386728,0.353322011,0.709246691,0.726376596,8.73335879,
1432,18:01:29:138,7.68E-05,3.24E-05,0.002159617,0.000277113,0.03872148,0.028101486,0.337141492,0.709332267,0.725733784,8.706833854,
1433,18:01:29:664,8.46E-05,-3.40E-05,0.002205349,0.000307808,0.039219625,0.028498612,0.342142852,0.708299168,0.726641606,8.723766427,
1434,18:01:30:192,3.35E-05,-4.35E-05,0.002110807,0.000286869,0.039564474,0.028793057,0.345242971,0.709393794,0.727750266,8.726085127,
1435,18:01:30:719,2.07E-05,-5.18E-06,0.002084508,0.000294959,0.039018997,0.028413381,0.339927707,0.710835076,0.728193532,8.711851481,
1436,18:01:31:245,-3.91E-05,4.53E-05,0.002162934,0.000343262,0.038186984,0.027808669,0.333881852,0.709741178,0.728223753,8.743341719,
1437,18:01:31:772,3.30E-05,9.13E-05,0.002102515,0.000273068,0.037347534,0.027178953,0.326039203,0.711190189,0.727730856,8.729872295,
1438,18:01:32:298,-6.16E-05,-0.000101138,0.001896168,0.000318753,0.03544302,0.025755438,0.309299278,0.706665364,0.726671646,8.726662558,
1439,18:01:32:825,1.08E-05,2.29E-05,0.002010115,0.00018789,0.036148994,0.026347058,0.315583022,0.712083445,0.728846224,8.730063636,
1440,18:01:33:351,-2.07E-05,9.25E-05,0.002147296,0.000281872,0.037072555,0.026944957,0.323100328,0.710803404,0.726816829,8.71535104,
1441,18:01:33:878,-1.00E-05,7.65E-05,0.001903985,0.000134597,0.035024882,0.025416918,0.304977753,0.71132511,0.725681777,8.707459871,
1442,18:01:34:404,8.01E-05,3.96E-05,0.002009641,0.000183369,0.036672879,0.026704617,0.320350079,0.711548085,0.72818435,8.73534033,
1443,18:01:34:930,-4.72E-05,-4.69E-05,0.002067686,0.000218819,0.037748403,0.027511906,0.328576116,0.711837062,0.728823037,8.704371326,
1444,18:01:35:457,5.41E-05,4.20E-05,0.002110333,0.000332317,0.036547026,0.026633047,0.319771419,0.709920823,0.728733636,8.749587946,
1445,18:01:35:983,4.30E-05,8.98E-05,0.001974105,0.000260219,0.036849722,0.026870289,0.322013197,0.712356216,0.729185655,8.738551618,
1446,18:01:36:510,4.56E-05,8.63E-06,0.001967235,0.000194313,0.036750887,0.026601767,0.319631615,0.708268137,0.72384013,8.697248982,
1447,18:01:37:036,-4.53E-05,5.60E-05,0.002010826,0.000163622,0.036341054,0.026402733,0.316610494,0.711333367,0.726526349,8.712199044,
1448,18:01:37:564,6.71E-05,-1.82E-07,0.002119574,0.000236902,0.038214013,0.027871544,0.33455322,0.710807905,0.729354011,8.754726134,
1449,18:01:38:091,2.36E-05,4.17E-05,0.002098724,0.00025784,0.038445583,0.027900017,0.335856641,0.708421441,0.72570148,8.735896617,
1450,18:01:38:617,-4.12E-06,2.44E-06,0.00205584,0.000273782,0.038344863,0.027796332,0.334372397,0.707543213,0.724903666,8.720135411,
1451,18:01:39:144,1.25E-05,5.77E-06,0.002042099,0.000208351,0.037038804,0.027052109,0.323623739,0.71283493,0.730372114,8.737424219,
1452,18:01:39:671,1.17E-05,8.51E-05,0.002124786,0.000316374,0.038504441,0.028102673,0.335363807,0.713614627,0.729855357,8.709743501,
1453,18:01:40:197,2.50E-05,-6.58E-07,0.0020774,0.000181228,0.038399169,0.027926118,0.335654271,0.709891453,0.727258379,8.74118574,
1454,18:01:40:723,-6.56E-05,7.20E-05,0.002162934,0.000280444,0.038351561,0.027820057,0.334382642,0.709027998,0.72539569,8.718879496,
1455,18:01:41:250,5.60E-05,3.87E-06,0.002148244,0.000267595,0.03824487,0.027875577,0.334721884,0.710189777,0.728871017,8.752072699,
1456,18:01:41:776,7.75E-05,2.36E-05,0.002148954,0.000300669,0.039513218,0.028778332,0.345579547,0.709943861,0.728321648,8.745922509,
1457,18:01:42:302,1.51E-05,2.17E-05,0.002082612,0.00027402,0.038622646,0.028100299,0.337508149,0.709682568,0.727560183,8.738607594,
1458,18:01:42:829,-6.01E-06,7.29E-05,0.002033096,0.000209065,0.037526077,0.027320041,0.328009882,0.711434644,0.728028175,8.740852001,
1459,18:01:43:357,8.20E-05,-1.78E-05,0.002126919,0.000230954,0.037815828,0.027358933,0.329356917,0.706693329,0.723478354,8.709499102,
1460,18:01:43:884,9.17E-05,1.70E-05,0.002093037,0.000229288,0.038166175,0.027860155,0.333598748,0.712318531,0.729969797,8.740691203,
1461,18:01:44:410,2.97E-05,3.65E-05,0.002010115,0.000256412,0.037094817,0.026908215,0.323408172,0.708695935,0.725390145,8.718419443,
1462,18:01:44:936,5.13E-05,2.20E-05,0.002120758,0.000310425,0.036724086,0.026770503,0.320175515,0.711375587,0.728963079,8.718406607,
1463,18:01:45:463,5.55E-05,8.87E-06,0.00192412,0.000190982,0.035926367,0.026169867,0.313996761,0.711001002,0.728430655,8.740008838,
1464,18:01:45:989,-3.32E-05,5.32E-05,0.002009641,0.000170284,0.035035871,0.025560361,0.306699517,0.712427457,0.729548329,8.7538717,
1465,18:01:46:516,2.59E-05,-1.11E-05,0.002030963,0.000166953,0.036034446,0.026167024,0.314583635,0.709149895,0.726166964,8.730081034,
1466,18:01:47:042,4.89E-05,4.43E-05,0.002116731,0.000277589,0.037669507,0.027587571,0.329504113,0.714265176,0.73235815,8.747237139,
1467,18:01:47:569,3.04E-05,1.98E-05,0.002115072,0.00018099,0.038563303,0.028075618,0.336612911,0.711474823,0.728039767,8.728840313,
1468,18:01:48:095,0.000132927,8.13E-05,0.002073609,0.000285917,0.038150389,0.027745798,0.332380525,0.711211578,0.727274323,8.712375888,
1469,18:01:48:623,2.69E-05,-4.47E-06,0.002100145,0.00011842,0.039099914,0.028359018,0.339983816,0.710472231,0.725296177,8.6952574,
1470,18:01:49:150,-6.48E-06,-7.04E-05,0.002228097,0.000277113,0.041678231,0.030133666,0.362381715,0.705955544,0.723007307,8.694747912,
1471,18:01:49:676,-0.000121734,3.27E-05,0.00220914,0.00027164,0.040536195,0.029567954,0.353841329,0.7121938,0.729421044,8.729021761,
1472,18:01:50:203,0.000124642,3.10E-05,0.002099434,0.000237616,0.038459699,0.027982356,0.335609089,0.710706245,0.727576036,8.726253587,
1473,18:01:50:729,2.88E-05,5.27E-05,0.002161039,0.000253557,0.03855421,0.028096977,0.337253998,0.711155973,0.728765468,8.747527135,
1474,18:01:51:256,8.19E-06,3.22E-05,0.002151561,0.000111045,0.038870586,0.027975711,0.337708847,0.705884237,0.719714155,8.688030671,
1475,18:01:51:782,4.84E-05,0.000101023,0.002167199,0.000315184,0.038547271,0.028057819,0.336944215,0.710635649,0.727880816,8.741065371,
1476,18:01:52:309,5.98E-05,4.96E-05,0.002032622,0.000218106,0.037508388,0.027107112,0.326076989,0.707700763,0.722694672,8.693441772,
1477,18:01:52:835,-7.67E-06,4.08E-05,0.00193099,0.000117944,0.035499423,0.025915505,0.310499703,0.713591237,0.730026109,8.746612775,
1478,18:01:53:361,9.48E-05,2.20E-05,0.002050628,0.000150775,0.035773114,0.026027521,0.312588028,0.710882241,0.727572117,8.738071409,
1479,18:01:53:888,-2.94E-05,3.03E-05,0.001964155,0.00019693,0.035481259,0.025836889,0.309810285,0.711354214,0.728184117,8.731659901,
1480,18:01:54:414,-2.40E-05,2.24E-05,0.001954443,0.000297576,0.035658848,0.025920005,0.311140575,0.709109603,0.726888449,8.725480298,
1481,18:01:54:942,2.22E-05,8.03E-05,0.00190588,0.000212633,0.035827862,0.026019231,0.313070276,0.709806368,0.726228981,8.738179214,
