Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
4038,16:38:47:615,5.65E-05,-9.79E-05,0.002655867,0.000469026,0.050377168,0.036439944,0.439320652,0.70403252,0.723342454,8.720630167,
4039,16:38:48:143,-3.60E-06,1.59E-06,0.002646857,0.000758931,0.048904792,0.035636299,0.426649835,0.707769676,0.728687262,8.724090554,
4040,16:38:48:669,0.000162093,7.87E-05,0.002469524,0.000356228,0.04628664,0.033523753,0.404474715,0.706863576,0.724264115,8.738476445,
4041,16:38:49:194,-8.93E-05,0.000109707,0.002033911,0.000326246,0.037806682,0.027477852,0.330415887,0.709614652,0.726798831,8.739616134,
4042,16:38:49:722,2.05E-05,-0.000151273,0.001378243,0.000141614,0.026739313,0.019480089,0.233792633,0.707690197,0.728518657,8.743404531,
4043,16:38:50:249,2.15E-05,-1.70E-05,0.000858376,9.12E-05,0.015288163,0.011022489,0.13307286,0.704162973,0.72098189,8.70430678,
4044,16:38:50:776,-8.22E-05,-6.79E-05,0.000325296,6.12E-05,0.007810132,0.005726101,0.06899064,0.705836111,0.733163215,8.833479808,
4045,16:38:51:302,7.14E-05,-2.01E-05,0.000194732,1.58E-05,0.003558403,0.002647626,0.031138126,0.722860351,0.744048778,8.750589702,
4046,16:38:51:828,3.81E-05,-0.000122225,7.52E-06,4.15E-05,0.001583732,0.001108663,0.014194866,0.633506846,0.70003176,8.962920587,
4047,16:38:52:355,1.96E-05,-0.000110321,4.64E-05,7.44E-06,0.000837983,0.000556843,0.007401898,0.59591372,0.664503257,8.832988702,
4048,16:38:52:883,-1.80E-05,-9.36E-06,2.53E-05,-5.32E-05,0.000263197,0.000132307,0.002578313,0.527974518,0.502690247,9.796126874,
4049,16:38:53:408,6.03E-05,3.35E-05,3.17E-05,-1.12E-06,4.26E-05,-1.66E-05,0.001139687,,-0.390992404,,
4050,16:38:53:936,2.13E-05,-4.22E-05,-3.23E-05,-1.56E-05,-2.62E-05,1.38E-05,-0.000445104,,,17.00018349,
4051,16:38:54:462,2.15E-05,6.11E-05,-3.94E-05,-2.30E-05,-0.000161103,-0.000120457,-0.000896084,0.798641615,0.747698512,5.56217685,
4052,16:38:54:989,2.55E-05,1.18E-05,-5.43E-05,-1.71E-05,-7.08E-05,-0.000157629,-0.00119258,,,16.85223015,
4053,16:38:55:516,4.68E-05,2.18E-05,-2.67E-06,-2.61E-05,-0.000162276,-0.000116014,-0.001564336,0.559343783,0.71491958,9.639954121,
4054,16:38:56:042,0.00012919,-5.37E-05,-5.48E-05,-1.02E-05,-0.00027583,-0.000133783,-0.001669713,0.672188107,0.485018742,6.05341296,
4055,16:38:56:569,-3.32E-05,-4.34E-05,1.39E-05,4.19E-05,-0.000241578,-7.72E-05,-0.001775553,,0.319581996,7.349826448,
4056,16:38:57:095,5.06E-05,-8.48E-05,-8.25E-05,-6.23E-05,-0.000256123,-0.000132848,-0.001820876,,0.518686015,7.109373711,
4057,16:38:57:623,8.90E-05,3.95E-05,6.11E-05,2.96E-05,-0.000161807,-0.000163941,-0.002000486,0.756773949,1.013189587,12.36340519,
4058,16:38:58:148,2.09E-06,-2.89E-05,-2.28E-05,-1.97E-05,-0.000249789,-0.000128406,-0.002081857,0.562560757,0.514056225,8.334467401,
4059,16:38:58:676,-8.05E-05,-8.53E-05,-7.90E-05,-3.74E-06,-0.000215066,-0.000196904,-0.002075452,,0.915550459,9.650289409,
4060,16:38:59:203,5.42E-05,6.35E-06,-4.46E-05,2.89E-05,-0.000226328,-0.000187319,-0.002097988,0.817400608,0.827645628,9.26968853,
4061,16:38:59:730,1.79E-05,-0.000117702,-1.43E-05,-1.33E-05,-0.000211312,-0.00019854,-0.002170338,,0.939558874,10.27075352,
4062,16:39:00:256,1.34E-05,-1.56E-05,-4.93E-05,-4.44E-05,-0.00018785,-0.000195735,-0.002079959,,1.041973323,11.07242044,
4063,16:39:00:782,4.26E-05,-5.48E-05,-1.83E-05,0.000119965,-0.000310785,-0.000215372,-0.002194769,,0.692993946,7.062019257,
4064,16:39:01:309,-2.54E-05,8.45E-05,-0.000101459,-5.30E-05,-0.000224451,-0.000103156,-0.002135943,,0.459591429,9.51630349,
4065,16:39:01:835,3.40E-05,-0.000105082,7.81E-05,5.84E-05,-0.00030797,-0.000246229,-0.002254541,,0.799524262,7.320656465,
4066,16:39:02:362,-3.53E-05,6.87E-05,-1.10E-05,1.74E-06,-0.000206151,-0.000191527,-0.002261657,0.679896199,0.929063374,10.97088415,
4067,16:39:02:890,4.28E-05,-2.98E-05,-2.73E-05,1.96E-05,-0.000282399,-7.67E-05,-0.002150887,,0.271730012,7.616487972,
4068,16:39:03:416,-4.22E-05,-8.65E-06,-0.000110698,-7.94E-05,-0.000197939,-0.000130977,-0.002226791,,0.661704378,11.24987365,
4069,16:39:03:943,1.51E-05,2.04E-05,-1.57E-05,-5.61E-05,-0.000276299,-0.000121158,-0.002211136,,0.438502762,8.002687853,
4070,16:39:04:470,-3.74E-05,1.83E-06,7.76E-06,2.43E-05,-0.000253308,-0.000145005,-0.002290355,0.585373796,0.5724438,9.041782853,
4071,16:39:04:996,-8.76E-05,-0.000111511,7.55E-05,2.91E-05,-0.000241108,-0.000252541,-0.002128115,,1.04741703,8.82638433,
4072,16:39:05:523,0.000113094,-5.63E-05,3.33E-05,-3.94E-05,-0.000387494,-0.000303032,-0.002274227,,0.782030858,5.869065453,
4073,16:39:06:049,9.51E-05,7.61E-05,-9.27E-05,-1.56E-05,-0.000183862,-0.000111339,-0.002349173,,0.605555606,12.77683762,
4074,16:39:06:575,-0.000112698,-0.000144368,-4.67E-05,1.97E-06,-0.000395469,-0.000232437,-0.002259522,,0.587750081,5.71351864,
4075,16:39:07:102,8.07E-05,-6.60E-05,-3.13E-05,3.27E-05,-0.000273249,-0.000133081,-0.002153022,,0.487032574,7.879330275,
4076,16:39:07:630,1.38E-06,-6.01E-05,-5.95E-05,2.55E-05,-0.000241108,-0.000205787,-0.002300791,,0.853506236,9.542562297,
4077,16:39:08:156,6.84E-05,2.45E-05,-9.67E-05,-4.44E-05,-0.000264804,-0.000206956,-0.002205206,0.687515641,0.781546393,8.327703563,
4078,16:39:08:683,-3.93E-05,-1.98E-06,-5.67E-05,7.98E-05,-0.000213893,-0.000176565,-0.002210661,0.914978753,0.825483833,10.33535206,
4079,16:39:09:210,4.71E-05,-3.32E-05,-8.01E-05,-3.73E-05,-0.000175181,-0.000183111,-0.002368857,,1.045270078,13.52236034,
4080,16:39:09:736,3.29E-05,5.52E-05,-7.37E-05,-5.15E-05,-0.000318761,-0.000240385,-0.002176268,0.733619326,0.754123558,6.827269086,
4081,16:39:10:263,4.37E-05,-5.37E-05,3.22E-05,-3.30E-05,-0.000281695,-0.000225658,-0.002188128,,0.801072012,7.767720556,
4082,16:39:10:789,-0.000121927,1.59E-05,-5.62E-05,-4.92E-05,-0.000286387,-0.000228463,-0.002228925,0.743580454,0.797742925,7.782914499,
4083,16:39:11:317,-4.54E-06,6.40E-07,5.09E-05,0.000156364,-0.00012497,-0.000213502,-0.002251695,,1.70843074,18.01794157,
4084,16:39:11:842,2.39E-05,4.64E-05,-2.91E-06,4.41E-05,-0.000301401,-0.000172357,-0.002264977,0.604801754,0.571853508,7.514825744,
4085,16:39:12:368,1.92E-07,4.16E-05,-9.29E-05,-2.73E-05,-0.000364271,-9.29E-05,-0.002098937,,0.254943744,5.762024098,
4086,16:39:12:896,3.17E-05,-2.39E-05,6.57E-06,3.67E-05,-0.000265742,-0.0002301,-0.002202122,,0.865875617,8.286692385,
4087,16:39:13:423,8.49E-05,-1.41E-05,-2.90E-05,-3.35E-05,-0.000208966,-0.000181241,-0.002256913,0.761657952,0.867321743,10.8003723,
4088,16:39:13:950,8.37E-05,-2.89E-05,-5.51E-06,3.96E-05,-0.000307735,-0.000189891,-0.002352968,0.766468076,0.617058824,7.646077824,
4089,16:39:14:476,1.37E-05,-3.63E-05,-5.48E-05,3.19E-05,-0.000309612,-0.000210463,-0.002369806,0.865803277,0.679763385,7.654115103,
4090,16:39:15:003,-2.70E-05,-3.53E-05,4.47E-05,-1.09E-05,-0.000274892,-0.000205787,-0.002221098,0.925641345,0.74861323,8.079906478,
4091,16:39:15:529,2.81E-05,-7.10E-05,-2.87E-05,-2.01E-05,-0.000250023,-0.000102688,-0.002304111,,0.410713896,9.215581762,
4092,16:39:16:056,-3.55E-05,8.76E-05,-0.000151442,0.00011378,-0.000285214,-0.000143134,-0.002387118,0.542676718,0.501848705,8.369569312,
4093,16:39:16:584,6.81E-05,6.80E-05,-8.75E-05,3.91E-05,-0.000202866,-0.000191995,-0.002290593,0.726309518,0.946410818,11.29115127,
4094,16:39:17:110,-7.67E-05,-3.20E-05,-2.97E-05,3.81E-05,-0.000262223,-0.000137056,-0.002272804,,0.522668761,8.667449556,
4095,16:39:17:637,-4.55E-05,-4.79E-05,-6.64E-05,5.84E-05,-0.000328614,-0.000150849,-0.002256439,0.68297576,0.45904705,6.86653534,
4096,16:39:18:163,-3.60E-06,-2.13E-05,-0.000144099,-1.02E-05,-0.000371777,-0.000218177,-0.002366486,0.685539782,0.586849533,6.365331008,
4097,16:39:18:690,3.90E-05,-5.08E-05,8.47E-06,-5.40E-06,-0.000205682,-0.000275216,-0.00225549,,1.338066254,10.96593084,
4098,16:39:19:217,-8.09E-06,-4.84E-06,-2.73E-05,-4.32E-05,-0.000316181,-0.000102688,-0.002323322,,0.324776743,7.348086076,
4099,16:39:19:743,8.16E-05,-9.84E-06,-3.80E-05,-4.63E-05,-0.000189727,-0.000214437,-0.002258336,0.894350782,1.130237312,11.90305691,
4100,16:39:20:269,-2.94E-05,2.11E-05,-1.66E-05,4.95E-05,-0.000243689,-0.000153888,-0.002202597,0.642272767,0.631495227,9.03855625,
4101,16:39:20:796,0.000128006,-1.27E-06,-4.65E-05,-7.77E-05,-0.000335182,-0.000164876,-0.002344667,,0.491900311,6.99519818,
4102,16:39:21:324,-0.000109858,0.000104229,1.60E-06,7.14E-05,-0.000276299,-0.000195969,-0.002355339,0.666207325,0.709263584,8.524598039,
4103,16:39:21:850,5.87E-06,-1.56E-05,-1.96E-06,-0.00013194,-0.000383037,-0.000216307,-0.002360794,0.551683611,0.56471611,6.163356848,
4104,16:39:22:377,3.12E-05,-4.91E-05,-2.97E-05,-2.66E-05,-0.0002641,-0.000245528,-0.002257625,,0.929679097,8.5483773,
4105,16:39:22:904,-7.46E-05,-0.000123178,-7.49E-05,2.50E-05,-0.000398988,-0.000153421,-0.00222513,,0.384524981,5.576934251,
4106,16:39:23:430,-3.65E-05,-2.96E-05,-6.71E-05,4.05E-05,-0.000263631,-0.000213268,-0.002283714,,0.808965883,8.662554957,
4107,16:39:23:957,1.56E-05,5.71E-05,-2.45E-05,-1.56E-05,-0.000147964,-0.000154122,-0.0023034,0.564026581,1.041621122,15.56731937,
4108,16:39:24:483,4.42E-05,5.54E-05,5.78E-05,-4.58E-05,-0.000303747,-0.000322433,-0.002227502,,1.06151876,7.333409363,
4109,16:39:25:009,-8.57E-06,-6.79E-05,-2.59E-05,4.22E-05,-0.000297648,-0.000217242,-0.002280157,,0.729863847,7.660590775,
4110,16:39:25:536,4.14E-05,5.64E-05,-5.36E-05,-4.30E-05,-0.000265273,-0.000231736,-0.002380241,0.708724269,0.873575786,8.972802432,
4111,16:39:26:064,2.86E-05,8.54E-05,-9.86E-05,-8.26E-06,-0.000227266,-0.000229398,-0.002356999,0.745951412,1.009381111,10.37109337,
4112,16:39:26:591,3.14E-05,1.40E-05,-4.46E-05,3.27E-05,-0.000230082,-0.000130977,-0.002266875,0.551463566,0.569264191,9.852482628,
4113,16:39:27:117,0.000120905,2.21E-05,-4.41E-05,4.07E-05,-0.00027278,-0.000239216,-0.002268298,0.887662075,0.876956956,8.315480907,
4114,16:39:27:644,3.00E-05,-2.36E-05,3.93E-05,-1.61E-05,-0.000246504,-0.000255814,-0.002279682,,1.037765225,9.248042778,
4115,16:39:28:170,4.61E-05,4.78E-05,-2.80E-05,7.44E-06,-0.000209905,-0.000155993,-0.002326168,0.568925081,0.743158717,11.08201989,
4116,16:39:28:697,-0.000145118,-7.98E-05,-1.48E-06,-6.27E-05,-0.000269965,-0.000157863,-0.002265215,,0.584753045,8.390774606,
4117,16:39:29:223,2.84E-05,7.37E-05,-7.80E-05,4.10E-05,-0.000272546,-7.25E-05,-0.002214931,,0.266112402,8.126829398,
4118,16:39:29:750,3.62E-05,7.31E-06,-1.14E-05,-4.05E-07,-0.000318996,-0.000231035,-0.002364351,0.759529074,0.724256229,7.411859521,
4119,16:39:30:276,-7.55E-05,-1.17E-05,-0.000144099,-6.35E-06,-0.000281695,-0.000197605,-0.002305772,0.725102038,0.701486978,8.185349087,
4120,16:39:30:802,-3.34E-05,2.49E-05,-4.70E-05,5.31E-05,-0.000292487,-0.000228931,-0.002384984,0.814245281,0.782705164,8.15416624,
4121,16:39:31:329,-6.09E-05,-7.70E-05,-0.000110461,-2.21E-05,-0.000257765,-0.00017002,-0.002268298,,0.659589957,8.799851904,
4122,16:39:31:855,-3.93E-05,1.52E-05,-5.10E-05,5.48E-05,-0.000180108,-0.00018615,-0.0023302,0.874329934,1.033548997,12.93780211,
4123,16:39:32:383,5.75E-05,2.07E-06,-0.00014552,-1.35E-05,-0.000361925,-0.000285033,-0.002288221,0.892514513,0.787548133,6.322362728,
4124,16:39:32:910,-9.28E-05,3.02E-06,-0.000129412,1.81E-05,-0.000296944,-0.000195969,-0.002298419,0.704406571,0.659952779,7.740248677,
4125,16:39:33:436,1.92E-07,-8.22E-05,6.70E-05,-1.59E-05,-0.000347381,-0.00026306,-0.002339924,,0.757267424,6.735903597,
4126,16:39:33:963,-5.59E-05,3.47E-05,-8.46E-05,-1.33E-05,-0.00031665,-0.000178202,-0.002325931,0.557031206,0.562772658,7.345437191,
4127,16:39:34:490,-6.35E-05,-9.12E-06,2.15E-05,-4.18E-05,-0.000296005,-0.000166747,-0.002363877,0.533634471,0.563322566,7.985922924,
4128,16:39:35:016,5.89E-05,-2.72E-05,-7.21E-05,2.41E-05,-0.000300463,-0.000184514,-0.002347513,0.732490727,0.614098858,7.812990142,
4129,16:39:35:542,0.000106466,-3.25E-05,3.81E-05,-3.47E-05,-0.00033964,-0.000227294,-0.002292253,0.754839689,0.669222312,6.749075996,
4130,16:39:36:069,4.09E-05,-3.94E-05,-4.65E-05,-1.87E-05,-0.000267619,-0.000263995,-0.002321899,,0.986459688,8.676141769,
4131,16:39:36:595,-5.19E-05,4.83E-05,-5.60E-05,5.36E-05,-0.000261988,-0.000217242,-0.002344667,0.785380856,0.829205767,8.94950819,
4132,16:39:37:123,8.95E-06,8.50E-06,-6.90E-05,3.48E-05,-0.000346208,-0.000129107,-0.002357711,,0.372917196,6.810101116,
4133,16:39:37:650,-1.07E-05,-3.63E-05,-1.88E-05,1.50E-06,-0.000315242,-0.000277553,-0.002343481,,0.88044412,7.433906437,
4134,16:39:38:177,6.58E-06,-1.86E-05,-2.40E-05,-2.66E-05,-0.000280991,-0.000239918,-0.002320239,0.871810851,0.853826556,8.257337795,
4135,16:39:38:703,-8.50E-05,-2.32E-05,-3.99E-05,-2.55E-06,-0.000276065,-0.000276151,-0.002364588,,1.000311781,8.565345957,
4136,16:39:39:230,6.84E-05,9.21E-06,1.51E-05,1.84E-05,-0.00026668,-0.000201346,-0.00239115,0.736415701,0.755007536,8.966347787,
4137,16:39:39:756,-1.24E-05,-2.65E-05,-9.25E-05,5.72E-05,-0.000335417,-0.000232437,-0.002274702,0.881951092,0.692979954,6.781714005,
4138,16:39:40:282,-6.89E-05,-6.60E-05,2.36E-05,-8.72E-05,-0.000303278,-0.000170487,-0.002333283,,0.562147945,7.693547005,
4139,16:39:40:809,4.00E-05,2.28E-05,-1.69E-05,6.43E-05,-0.000272076,-0.000141264,-0.002328303,0.566179521,0.519207093,8.557535246,
4140,16:39:41:337,2.15E-05,1.16E-05,7.99E-06,1.51E-05,-0.000286856,-0.000195268,-0.002362217,0.687194143,0.680716078,8.234847767,
4141,16:39:41:864,2.03E-05,-9.25E-05,-6.71E-05,-1.85E-05,-0.000396877,-0.000205787,-0.002376683,,0.51851705,5.988464571,
4142,16:39:42:391,1.27E-05,6.95E-05,3.02E-06,2.72E-05,-0.000287795,-0.000151317,-0.002384272,0.49863469,0.525780641,8.284632874,
4143,16:39:42:917,-4.88E-05,9.45E-06,-0.00010217,-2.51E-05,-0.000343393,-0.000141264,-0.002328303,,0.411377064,6.780288194,
4144,16:39:43:444,1.77E-05,-4.75E-05,-7.92E-05,8.17E-05,-0.000220932,-0.000200878,-0.002322136,,0.90923229,10.51065453,
4145,16:39:43:970,-1.73E-05,-5.22E-05,5.31E-05,-2.40E-05,-0.00016955,-0.000246697,-0.002330911,,1.455012032,13.74765758,
4146,16:39:44:498,6.29E-05,-3.44E-05,-4.93E-05,4.15E-05,-0.000352776,-0.000161837,-0.002362454,0.599403736,0.458752881,6.696748876,
4147,16:39:45:025,-1.47E-06,4.37E-05,-8.89E-05,7.38E-05,-0.000324626,-0.000251606,-0.002349173,0.851435926,0.775064251,7.236555436,
4148,16:39:45:551,-0.000137309,-5.48E-05,-5.62E-05,-7.54E-06,-0.000247208,-0.000183813,-0.002432176,,0.743553694,9.838575012,
4149,16:39:46:078,-5.18E-07,-1.25E-05,2.20E-05,4.35E-06,-0.000291783,-0.000205787,-0.002329014,0.753817519,0.705276316,7.98201529,
4150,16:39:46:605,1.37E-05,7.61E-05,-3.20E-05,-8.02E-06,-0.000341516,-0.000141264,-0.002332097,,0.413637646,6.828658124,
4151,16:39:47:131,3.69E-05,1.75E-05,-0.000132018,-2.47E-05,-0.00033354,-0.000202515,-0.00243763,0.607711749,0.607166971,7.308353909,
4152,16:39:47:657,9.44E-05,-4.84E-05,-2.43E-06,4.07E-05,-0.000263396,-0.000250437,-0.002338501,,0.950800695,8.878270175,
4153,16:39:48:184,5.68E-05,-8.25E-05,-9.51E-05,6.73E-06,-0.000355122,-0.000242723,-0.002394944,,0.683491427,6.744002036,
4154,16:39:48:710,-4.31E-05,1.33E-05,-3.20E-05,3.19E-05,-0.000227032,-0.000188021,-0.002407987,0.751230033,0.828168914,10.60639569,
4155,16:39:49:237,-3.15E-05,4.97E-05,-0.000113304,-0.000106728,-0.000307266,-0.00016137,-0.002403719,,0.525178594,7.822922548,
4156,16:39:49:765,7.71E-05,-3.53E-05,-1.97E-05,-3.94E-05,-0.000333071,-0.000132848,-0.002346327,,0.398856425,7.044524041,
4157,16:39:50:291,-6.42E-05,5.49E-05,-1.71E-05,8.87E-06,-0.000287091,-0.000321031,-0.00229415,,1.118220639,7.991027719,
4158,16:39:50:818,-6.16E-05,-4.15E-05,-6.38E-05,3.81E-05,-0.00035043,-0.000241788,-0.002293676,0.899453575,0.689973898,6.545310442,
4159,16:39:51:345,5.04E-05,4.45E-05,3.31E-05,8.40E-05,-0.000231724,-0.000190826,-0.002281817,0.784154578,0.823505374,9.847138618,
4160,16:39:51:871,-4.38E-05,-5.22E-05,3.74E-05,-4.30E-05,-0.000345973,-0.000257917,-0.002353679,0.895829282,0.745483679,6.803065425,
4161,16:39:52:398,-5.73E-06,8.97E-06,-5.53E-05,2.58E-05,-0.000244158,-0.000240619,-0.002429093,0.916044882,0.985504422,9.94884761,
4162,16:39:52:924,7.83E-05,4.59E-05,-4.51E-05,6.83E-05,-0.000365678,-0.000232671,-0.00243431,0.732145172,0.636272421,6.656972855,
4163,16:39:53:450,2.41E-05,-3.17E-05,1.04E-05,-0.000119572,-0.000327441,-0.000168383,-0.002329251,,0.514239425,7.113500704,
4164,16:39:53:977,-3.01E-05,9.88E-05,-2.66E-05,2.22E-05,-0.00030797,-0.00025184,-0.002324745,0.780340586,0.817741328,7.548613227,
4165,16:39:54:505,3.85E-05,1.73E-05,1.94E-05,-2.49E-05,-0.00022492,-0.000167214,-0.002403956,0.576834373,0.74343791,10.688043,
4166,16:39:55:032,-7.32E-05,1.54E-05,-1.10E-05,0.000125437,-0.000299994,-0.000285033,-0.002274939,,0.950131308,7.583291266,
4167,16:39:55:559,-5.57E-05,8.45E-05,-5.76E-05,-2.04E-05,-0.000211078,-0.000179605,-0.002393758,0.572080285,0.850892486,11.34064468,
4168,16:39:56:085,-2.84E-05,-1.58E-05,7.03E-05,-0.000107442,-0.000189962,-0.000233372,-0.00236862,,1.228520587,12.46891219,
4169,16:39:56:611,5.96E-05,-6.82E-05,4.44E-06,8.19E-05,-0.000265977,-0.00029415,-0.002289881,,1.105923062,8.609331685,
4170,16:39:57:138,4.87E-05,-1.44E-05,-2.35E-05,-5.08E-05,-0.000265507,-0.000123496,-0.0023653,,0.465131511,8.908601463,
4171,16:39:57:664,-1.54E-05,3.02E-06,-9.15E-05,-8.73E-06,-0.000284041,-0.000179371,-0.002353679,0.618580733,0.631495985,8.286407071,
4172,16:39:58:192,3.03E-05,7.07E-06,-5.15E-05,-7.32E-05,-0.000304451,-0.000233139,-0.002387592,0.694203794,0.765767152,7.842289811,
4173,16:39:58:719,-6.70E-05,-1.67E-05,-2.00E-05,-1.59E-06,-0.000282633,-0.000250905,-0.002412967,0.928889341,0.887738818,8.537446466,
4174,16:39:59:245,5.82E-05,-7.15E-05,6.42E-05,7.10E-05,-0.00031055,-0.000123496,-0.002424113,,0.397667768,7.8058612,
4175,16:39:59:772,-9.75E-06,2.21E-05,4.09E-05,7.84E-07,-8.53E-05,-0.000166279,-0.00238783,0.776997563,,,
4176,16:40:00:298,1.96E-05,2.68E-05,-0.000103828,0.000104502,-0.000331898,-0.00014103,-0.002432413,0.536099381,0.424920045,7.328794147,
4177,16:40:00:825,-6.67E-06,6.49E-05,2.88E-05,-8.01E-05,-0.000320403,-0.000213736,-0.002487191,0.56203001,0.66708346,7.762690325,
4178,16:40:01:351,2.43E-05,-1.98E-05,7.98E-05,-1.06E-05,-0.000315946,-0.000190592,-0.002467509,0.643624379,0.603242578,7.809908336,
4179,16:40:01:878,4.26E-05,2.73E-05,2.78E-06,7.26E-05,-0.000329552,-0.000151784,-0.002327591,0.55101523,0.460577596,7.062889905,
4180,16:40:02:406,-2.77E-05,5.73E-05,-0.000101933,6.83E-05,-0.000320403,-0.000266333,-0.002375498,0.876941344,0.831242568,7.414087305,
4181,16:40:02:931,-3.89E-05,-3.58E-05,-3.73E-05,4.19E-05,-0.000324157,-0.000238048,-0.002413204,0.931576367,0.734359691,7.444561681,
4182,16:40:03:459,-3.44E-05,3.02E-06,2.41E-05,-1.63E-05,-0.000302574,-0.000229866,-0.002368857,0.761085423,0.759700618,7.829013507,
4183,16:40:03:986,-3.37E-05,3.23E-05,3.24E-05,2.81E-05,-0.000200755,-0.000165578,-0.002421267,0.649856875,0.824776392,12.06083138,
4184,16:40:04:513,-1.85E-05,1.83E-06,-4.34E-05,-2.31E-06,-0.000292487,-0.000202982,-0.002364351,0.700469641,0.693988105,8.083624648,
4185,16:40:05:039,-1.59E-05,5.21E-05,-2.19E-05,7.92E-06,-0.000237589,-0.000161136,-0.002475572,0.541784193,0.678211808,10.41954858,
4186,16:40:05:565,9.79E-05,5.80E-05,1.44E-05,3.48E-05,-0.000248381,-0.000153187,-0.00239945,0.544382698,0.61674193,9.660352747,
4187,16:40:06:092,-3.34E-05,3.64E-05,1.18E-05,-9.15E-05,-0.000189258,-0.000152252,-0.002453281,,0.804466952,12.96261668,
4188,16:40:06:618,3.50E-05,8.04E-05,-5.81E-05,-5.32E-05,-0.000235712,-0.000181942,-0.002358185,0.539668565,0.771883034,10.00450732,
4189,16:40:07:146,-6.91E-06,-6.46E-05,5.97E-05,-5.73E-05,-0.000305624,-0.000185917,-0.002371703,,0.608318051,7.760201715,
4190,16:40:07:673,-3.55E-05,2.06E-05,-8.70E-05,-2.55E-06,-0.00034527,-0.000193631,-0.002408224,0.594537457,0.560811587,6.974910698,
4191,16:40:08:199,-2.39E-05,4.78E-05,-1.85E-05,5.12E-05,-0.000273719,-0.000146641,-0.002322374,0.540912893,0.535736736,8.484531488,
4192,16:40:08:726,-3.48E-05,-2.03E-05,-4.46E-05,5.93E-05,-0.000306797,-0.000217008,-0.002435733,0.856289926,0.707336069,7.939236863,
4193,16:40:09:253,-2.41E-06,-6.58E-05,2.77E-05,2.15E-05,-0.000241108,-0.000183345,-0.00242601,,0.760425775,10.06191036,
4194,16:40:09:779,2.09E-06,-4.03E-05,3.41E-05,2.79E-05,-0.000230785,-0.000173059,-0.002411782,,0.749868278,10.45032006,
4195,16:40:10:305,-5.02E-05,-7.22E-06,-9.79E-05,-7.03E-05,-0.0003448,-0.00028293,-0.002451147,0.827380987,0.820560362,7.108886939,
4196,16:40:10:832,1.98E-05,0.000116851,4.83E-05,9.90E-05,-0.00027888,-8.26E-05,-0.002420556,,0.296117933,8.679568077,
4197,16:40:11:358,-8.15E-05,5.28E-05,-7.80E-05,8.63E-06,-0.000326972,-0.000197839,-0.002412256,0.607075494,0.605064881,7.377566314,
4198,16:40:11:885,5.16E-06,-2.77E-05,-6.46E-06,-5.06E-05,-0.000186443,-0.000273112,-0.002363165,,1.464856353,12.67502207,
4199,16:40:12:413,-1.24E-05,-2.06E-05,6.37E-05,4.19E-05,-0.000297882,-0.000271709,-0.0025441,,0.912136404,8.540623661,
4200,16:40:12:939,-3.27E-05,1.45E-05,-3.30E-05,-5.44E-05,-0.000345973,-0.000155057,-0.00240111,,0.44817727,6.940159302,
4201,16:40:13:466,4.71E-05,4.11E-05,1.27E-05,0.000109259,-0.00033096,-0.000151317,-0.002378343,0.565024448,0.45720604,7.186200922,
4202,16:40:13:993,-3.96E-05,-5.39E-05,2.46E-05,-2.54E-05,-0.000317354,-0.000184514,-0.002495491,,0.581414217,7.863439848,
4203,16:40:14:519,8.24E-06,3.97E-06,-5.83E-05,-2.68E-05,-0.000371308,-0.000285033,-0.002350833,0.855530696,0.767646282,6.331218847,
4204,16:40:15:046,-6.09E-05,-5.79E-05,3.93E-05,-1.25E-05,-0.000222105,-0.000196203,-0.002408699,,0.88337921,10.84487765,
4205,16:40:15:572,1.70E-05,-5.51E-07,1.68E-05,-8.49E-06,-0.000214362,-0.000235009,-0.002523945,0.908188147,1.096314537,11.77419599,
4206,16:40:16:100,-3.15E-05,-4.56E-05,-1.10E-05,1.89E-05,-0.000339405,-8.87E-05,-0.00243431,,0.261222331,7.17228899,
4207,16:40:16:627,-7.27E-05,4.01E-07,-5.05E-05,7.81E-05,-0.000282868,-0.000208125,-0.002454941,0.829969303,0.735767904,8.678752707,
4208,16:40:17:154,3.19E-05,-4.60E-06,6.82E-05,3.69E-05,-0.000385383,-0.000261658,-0.00244095,0.818834319,0.678955148,6.333832706,
4209,16:40:17:680,-0.000100392,-8.63E-05,-3.25E-05,1.27E-05,-0.000268792,-0.000283631,-0.00243099,,1.055205979,9.044135543,
4210,16:40:18:207,7.59E-05,-3.46E-05,1.13E-05,2.79E-05,-0.000362394,-0.000178903,-0.002410122,0.624078059,0.49367019,6.650553651,
4211,16:40:18:733,5.23E-05,-8.10E-05,1.04E-05,-6.61E-05,-0.000246504,-0.000284332,-0.002389964,,1.153456701,9.695423904,
4212,16:40:19:260,-3.06E-05,-6.75E-05,-7.63E-05,-3.92E-05,-0.000203335,-0.000248567,-0.00241439,,1.222448133,11.87392883,
4213,16:40:19:786,0.000106466,-7.69E-06,-1.31E-05,-8.02E-06,-0.000324626,-0.000264696,-0.002385221,0.875133748,0.815389426,7.347599562,
4214,16:40:20:314,-2.23E-05,-3.06E-05,-4.15E-05,8.90E-05,-0.000360283,-0.000148745,-0.002487665,0.586998557,0.412856567,6.904755786,
