Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
176,16:20:41:710,-7.57E-05,8.81071E-05,0.006264754,0.000325756,0.117799025,0.085633905,1.033423465,0.70950127,7.2694918766821770e-001,8.7727675814554722e+000
177,16:20:42:236,-1.25E-05,-2.92E-05,0.006204471,0.000250329,0.117147622,0.085279373,1.029159527,0.709669067,7.2796503246632649e-001,8.7851507779724951e+000
178,16:20:42:763,6.5807E-05,6.09735E-05,0.006024831,0.000348123,0.114665693,0.083525241,1.007419011,0.710184078,7.2842398946066889e-001,8.7857055214952222e+000
179,16:20:43:289,3.22142E-05,8.23947E-05,0.00613731,0.00033337,0.112788158,0.082206053,0.990106094,0.71104497,7.2885358301293324e-001,8.7784579162820968e+000
180,16:20:43:817,-2.39E-05,-5.78E-05,0.005974766,0.000379772,0.112286439,0.081895144,0.987202318,0.710097163,7.2934135664782906e-001,8.7918214321174233e+000
181,16:20:44:344,3.55262E-05,7.97766E-05,0.00605117,0.000298392,0.113131265,0.082425718,0.993147495,0.710883097,7.2858478071557420e-001,8.7787181676736594e+000
182,16:20:44:870,2.44076E-05,-1.62E-06,0.006194029,0.000296965,0.114487172,0.083449416,1.006354013,0.710330402,7.2889752358490811e-001,8.7901027962198341e+000
183,16:20:45:397,-2.81E-05,-3.54E-05,0.006038831,0.000257467,0.114785634,0.083670324,1.008303216,0.710569958,7.2892679493086887e-001,8.7842283005656316e+000
184,16:20:45:924,-8.06E-05,4.6931E-05,0.006236986,0.000465442,0.115066544,0.083805672,1.010674114,0.709710664,7.2832353506835112e-001,8.7833880682102379e+000
185,16:20:46:450,-4.37E-05,-6.25E-05,0.006209218,0.00028935,0.115759084,0.084317718,1.017158574,0.709705432,7.2838964318185762e-001,8.7868574696628556e+000
186,16:20:46:976,5.72904E-05,-6.40E-05,0.006050458,0.00037763,0.115038226,0.083811038,1.010719513,0.709580596,7.2854946152518685e-001,8.7859448496855439e+000
187,16:20:47:503,1.16333E-05,-6.02E-05,0.006156533,0.000364067,0.114269215,0.083346537,1.003466364,0.710631135,7.2938750172926803e-001,8.7815984740682342e+000
188,16:20:48:031,-2.15E-05,-1.16E-05,0.006229628,0.000338367,0.116009178,0.084479264,1.018146571,0.710043048,7.2821190707139860e-001,8.7764312538902711e+000
189,16:20:48:556,9.50428E-06,5.20641E-07,0.006260482,0.000312193,0.116129025,0.084645718,1.020867548,0.710271342,7.2889372927685181e-001,8.7908044504708602e+000
190,16:20:49:084,-1.98E-05,1.48005E-05,0.006132564,0.00028483,0.114331519,0.083351169,1.006038907,0.710207089,7.2903053793759554e-001,8.7993137272765800e+000
191,16:20:49:611,7.37525E-06,-8.16E-05,0.006007984,0.000325518,0.113294179,0.082574056,0.995721637,0.709821662,7.2884641199244571e-001,8.7888155250997073e+000
192,16:20:50:138,5.30322E-05,-5.47E-05,0.005964326,0.000215116,0.112849493,0.08213203,0.9907068,0.709717737,7.2780149832936381e-001,8.7790097903626982e+000
193,16:20:50:664,-4.11E-05,1.62285E-05,0.006058052,0.000383341,0.112474834,0.081900742,0.986901297,0.71002855,7.2816948831868522e-001,8.7744187752790026e+000
194,16:20:51:190,2.2042E-05,-7.81E-06,0.006043577,0.000365018,0.112646132,0.081959898,0.988837902,0.709247685,7.2758732661906178e-001,8.7782676679051637e+000
195,16:20:51:717,-8.70E-05,-9.00E-06,0.005953174,0.000289588,0.112146715,0.081807025,0.986548942,0.710570947,7.2946429892124798e-001,8.7969490509437218e+000
196,16:20:52:245,5.7527E-05,-3.11E-05,0.006035509,0.000296013,0.112854459,0.082167823,0.990582918,0.70989225,7.2808663257669071e-001,8.7775257229265176e+000
197,16:20:52:771,4.07306E-05,7.18456E-06,0.006069916,0.000271505,0.113906633,0.08299629,1.001301387,0.710182723,7.2863438496686062e-001,8.7905450251693420e+000
198,16:20:53:298,5.82367E-05,6.47817E-05,0.006085578,0.00026056,0.114046092,0.082948039,1.001082809,0.709743112,7.2732031430884014e-001,8.7778791267260825e+000
199,16:20:53:825,-2.57E-05,-1.02E-05,0.006039306,0.000273171,0.112938133,0.082216524,0.992421264,0.709573633,7.2797841638516692e-001,8.7873000383868440e+000
200,16:20:54:351,-0.000116101,-8.21E-05,0.005956022,0.000216543,0.111620006,0.081243783,0.981316891,0.709106589,7.2786040547749087e-001,8.7915861039866510e+000
201,16:20:54:878,-5.15E-05,-2.66E-05,0.005874879,0.000369064,0.111136204,0.080830998,0.975374372,0.70893014,7.2731473261209378e-001,8.7763873650681337e+000
202,16:20:55:404,4.30963E-05,0.000148565,0.006005849,0.000228202,0.111296867,0.081187728,0.977666933,0.712113804,7.2947001688401958e-001,8.7843167227306473e+000
203,16:20:55:931,-3.03E-06,-3.11E-05,0.006041204,0.000238908,0.11244728,0.081795828,0.987764104,0.709158499,7.2741491129762426e-001,8.7842418450564335e+000
204,16:20:56:457,-4.18E-05,6.69238E-05,0.005977613,0.000317904,0.112327143,0.08190196,0.987949994,0.710608209,7.2913774307869283e-001,8.7952917345768284e+000
205,16:20:56:985,-2.12E-05,-2.30E-05,0.005973342,0.000209168,0.111556511,0.081199182,0.979703432,0.709832318,7.2787488160428593e-001,8.7821268694426031e+000
206,16:20:57:512,4.29999E-06,-3.90E-05,0.00610741,0.000301485,0.113763224,0.082894431,0.999148735,0.710189285,7.2865754105756841e-001,8.7827041431137918e+000
207,16:20:58:039,0.000117145,2.12265E-05,0.006302255,0.000293157,0.117713258,0.085526118,1.033402935,0.708656273,7.2656317429473594e-001,8.7789850789169268e+000
208,16:20:58:565,2.86658E-05,9.78659E-05,0.006325515,0.000386911,0.118593386,0.086391172,1.041177956,0.71056011,7.2846535142174973e-001,8.7793931446266917e+000
209,16:20:59:092,8.00015E-05,-2.19E-05,0.006287777,0.000274836,0.117099672,0.085275228,1.028265681,0.710042997,7.2822773117686790e-001,8.7811149659452674e+000
210,16:20:59:618,-6.83E-05,-3.23E-05,0.006133039,0.000270315,0.115657423,0.084108868,1.015666134,0.708991442,7.2722412222518384e-001,8.7816770016502890e+000
211,16:21:00:144,5.68173E-05,0.000131903,0.006180976,0.000348599,0.116171049,0.084563952,1.019946192,0.710302166,7.2792621568191629e-001,8.7796933873924470e+000
212,16:21:00:671,-3.90E-05,-5.21E-05,0.006463559,0.000238908,0.118436405,0.086360422,1.04100499,0.710604881,7.2917125047554732e-001,8.7895692774540777e+000
213,16:21:01:199,-2.36E-05,-2.34E-06,0.006413578,0.00029054,0.120574839,0.08783773,1.059102135,0.710262184,7.2849137816527842e-001,8.7837740281359480e+000
214,16:21:01:726,-1.70E-05,-1.28E-05,0.006515924,0.000285781,0.1208105,0.087819156,1.06005346,0.709070585,7.2691658452491326e-001,8.7745142942876555e+000
215,16:21:02:252,2.34614E-05,9.26295E-05,0.006321955,0.000296013,0.118965904,0.086497098,1.044621656,0.709421794,7.2707469125850754e-001,8.7808491707970777e+000
216,16:21:02:779,-4.69E-06,-1.76E-05,0.006284454,0.000265795,0.116577953,0.084969184,1.024507569,0.710420215,7.2886151982356395e-001,8.7881760235542306e+000
217,16:21:03:305,-3.40E-05,1.57525E-05,0.006165788,0.000270553,0.115612189,0.084280873,1.015388548,0.710914814,7.2899643597298491e-001,8.7827119282987915e+000
218,16:21:03:832,-3.73E-05,-7.54E-05,0.006190944,0.000217495,0.116236949,0.084696977,1.02089408,0.710316732,7.2865795500321229e-001,8.7828705988813560e+000
219,16:21:04:358,5.56344E-05,-8.63E-05,0.006322192,0.000345506,0.116352843,0.084908389,1.022912272,0.710543268,7.2974915589827094e-001,8.7914678088065035e+000
220,16:21:04:885,2.44076E-05,2.82644E-07,0.006163415,0.000217019,0.11621034,0.08473164,1.020835638,0.711080886,7.2912307289515166e-001,8.7843787376551941e+000
221,16:21:05:413,-1.11E-05,-1.83E-05,0.006240071,0.000305055,0.115580625,0.08431235,1.016584146,0.710568389,7.2946784948277688e-001,8.7954546591292502e+000
222,16:21:05:940,-2.41E-05,-1.42E-05,0.006268789,0.000154923,0.116873116,0.085025343,1.025481549,0.710051526,7.2750129005131614e-001,8.7743150854634422e+000
223,16:21:06:466,-5.13E-05,-3.61E-05,0.006325041,0.00026056,0.118055373,0.086064679,1.038451153,0.710182991,7.2901958443343284e-001,8.7963057531126623e+000
224,16:21:06:993,9.50428E-06,1.00405E-05,0.006351862,0.000228677,0.118139178,0.086146902,1.038743528,0.71084142,7.2919842360762610e-001,8.7925406817281075e+000
225,16:21:07:519,1.0214E-05,4.88351E-05,0.006284216,0.000248425,0.118488149,0.086258903,1.04055732,0.710222565,7.2799603770123344e-001,8.7819526975052078e+000
226,16:21:08:046,1.8257E-05,4.35989E-05,0.006432047,0.000319331,0.119679459,0.087185147,1.050257884,0.710710348,7.2848881217841510e-001,8.7755902011394884e+000
227,16:21:08:572,-4.37E-05,-6.25E-05,0.006485358,0.000156113,0.120951624,0.088186548,1.063718156,0.710579662,7.2910594384975858e-001,8.7945752336810692e+000
228,16:21:09:100,7.78723E-05,-3.57E-05,0.006537013,0.000243905,0.12117293,0.088249382,1.064958763,0.709865658,7.2829287575232660e-001,8.7887514211807645e+000
