Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
1510,15:13:18:223,4.27E-05,4.82E-05,0.006607831,0.000397817,0.124440494,0.090554883,1.086740158,0.711485149,0.727696273,8.733010659,
1511,15:13:18:749,4.27E-05,-5.47E-05,0.006674353,0.000369261,0.124107203,0.090484423,1.084194143,0.712340981,0.729082771,8.735948578,
1512,15:13:19:276,7.78E-05,-2.71E-05,0.006812161,0.000381635,0.125655807,0.09169368,1.098668203,0.712758213,0.729720988,8.743473374,
1513,15:13:19:802,-0.000117257,-9.37E-05,0.006624224,0.000406622,0.124916665,0.090951312,1.092614834,0.710646014,0.728095901,8.746749972,
1514,15:13:20:328,-1.83E-05,2.27E-05,0.006660573,0.000399006,0.123314297,0.089648568,1.077136011,0.710588747,0.726992494,8.734883471,
1515,15:13:20:855,3.16E-05,-6.83E-06,0.006632776,0.000399958,0.123632646,0.089940722,1.079153669,0.711188795,0.727483597,8.728711251,
1516,15:13:21:383,8.46E-05,-0.000117308,0.006655584,0.000289546,0.124458708,0.090625593,1.087083847,0.711468674,0.728157913,8.734494066,
1517,15:13:21:908,-9.10E-06,1.70E-05,0.006605218,0.000482776,0.123579792,0.090135375,1.080751084,0.712193515,0.729369851,8.745370614,
1518,15:13:22:436,-6.02E-05,1.70E-05,0.00657481,0.000315244,0.123172483,0.089671791,1.076597245,0.71159977,0.728018049,8.740566238,
1519,15:13:22:962,-2.71E-06,-8.71E-05,0.006432996,0.000380683,0.120880911,0.087931195,1.05554872,0.710645027,0.727420025,8.732137406,
1520,15:13:23:489,8.65E-06,-1.09E-05,0.006418032,0.000374972,0.12086721,0.088025081,1.054972843,0.712015047,0.728279252,8.728362695,
1521,15:13:24:015,9.12E-06,-1.64E-05,0.006399267,0.000405908,0.119228985,0.086815489,1.042098137,0.7112418,0.7281408,8.740308707,
1522,15:13:24:542,3.09E-05,-3.64E-05,0.006561744,0.000808638,0.121721743,0.08900148,1.06427874,0.712722782,0.731188017,8.743538445,
1523,15:13:25:068,3.49E-05,-6.25E-05,0.006501168,0.000399482,0.12238836,0.089032994,1.06877163,0.710739316,0.727462924,8.732624841,
1524,15:13:25:595,5.62E-05,-6.59E-05,0.00657576,0.000403766,0.123073624,0.089713837,1.07456522,0.71223313,0.728944465,8.731076446,
1525,15:13:26:121,-7.44E-05,8.46E-05,0.006739215,0.000474208,0.126644725,0.092124117,1.105267215,0.711393918,0.727421665,8.727305577,
1526,15:13:26:648,3.99E-05,7.01E-05,0.006861825,0.000459929,0.12734483,0.092663849,1.1122976,0.711316636,0.727660862,8.734532848,
1527,15:13:27:174,-3.94E-05,-0.000101117,0.006732563,0.000326666,0.127125901,0.092693215,1.112141043,0.711850662,0.729145003,8.748343477,
1528,15:13:27:702,-1.98E-05,-2.80E-05,0.006640141,0.000331187,0.121869843,0.088798738,1.063967813,0.712354359,0.728635858,8.730361699,
1529,15:13:28:227,-3.82E-05,-8.49E-06,0.00668053,0.000384966,0.123565083,0.089942923,1.079230134,0.711413202,0.727899179,8.73410274,
1530,15:13:28:755,3.21E-05,-0.000120641,0.006764401,0.000468972,0.123724897,0.090039022,1.080059057,0.710666877,0.727735678,8.729520746,
1531,15:13:29:282,-1.38E-05,5.60E-05,0.006623511,0.000424946,0.122867948,0.089663235,1.073816519,0.71316376,0.729752849,8.7395984,
1532,15:13:29:808,5.15E-05,-4.75E-05,0.006514233,0.000381873,0.122012977,0.088948714,1.067089415,0.711836013,0.729010277,8.745704272,
1533,15:13:30:335,0.000114928,-4.92E-06,0.006364828,0.000342847,0.118830149,0.086623795,1.03802727,0.712516361,0.728971526,8.735386399,
1534,15:13:30:861,-3.44E-05,4.87E-05,0.006435371,0.000419234,0.122427028,0.089272191,1.069686301,0.71268296,0.729186946,8.737337812,
1535,15:13:31:388,-3.42E-05,-7.30E-05,0.006532525,0.000459453,0.123589266,0.090170103,1.080624372,0.712146457,0.72959494,8.743674982,
1536,15:13:31:914,9.86E-05,8.72E-05,0.006783648,0.000334043,0.126037568,0.091877886,1.101289346,0.712927198,0.728972217,8.737786362,
1537,15:13:32:440,-7.89E-05,4.01E-05,0.006850656,0.000424232,0.126820013,0.092421388,1.108636135,0.712066311,0.728760273,8.741807426,
1538,15:13:32:967,2.97E-05,-7.33E-05,0.006739453,0.000424946,0.125911132,0.091765692,1.099197823,0.712087844,0.728813179,8.729949494,
1539,15:13:33:493,-1.15E-05,-3.49E-05,0.006589539,0.000484204,0.124471184,0.090757238,1.087577689,0.712062049,0.729142567,8.737586135,
1540,15:13:34:021,-3.42E-06,-1.92E-05,0.00657481,0.000347606,0.12275115,0.089484069,1.071760936,0.712662007,0.728987627,8.731168219,
1541,15:13:34:546,2.31E-05,-2.30E-05,0.006747769,0.000444698,0.126249746,0.091993766,1.10306887,0.711810965,0.728664962,8.737196759,
1542,15:13:35:074,-4.53E-05,-4.61E-05,0.006785549,0.000402576,0.126269491,0.092062125,1.102811812,0.712397984,0.729092386,8.733794696,
1543,15:13:35:600,-7.80E-05,4.48E-05,0.006897232,0.000341181,0.12827782,0.093501611,1.120237697,0.712858428,0.728899278,8.732902508,
1544,15:13:36:127,2.45E-05,-3.14E-05,0.006935255,0.000444222,0.129620541,0.094471936,1.133917785,0.711536903,0.728834603,8.747979077,
1545,15:13:36:653,6.28E-06,-6.28E-05,0.006808835,0.000443032,0.127367308,0.092750237,1.112683323,0.711257125,0.728210707,8.736019793,
1546,15:13:37:180,9.74E-05,-1.49E-05,0.006887014,0.000441366,0.127321603,0.092795515,1.111605983,0.712297171,0.728827728,8.730694197,
1547,15:13:37:707,8.27E-05,1.60E-05,0.006891291,0.000350462,0.128135594,0.093313042,1.118744672,0.712133262,0.7282367,8.730943797,
1548,15:13:38:233,-0.000101401,4.13E-06,0.007029605,0.000310009,0.131253006,0.095648334,1.146704203,0.712480124,0.728732524,8.736593852,
1549,15:13:38:759,6.26E-05,-1.75E-05,0.006998471,0.000471352,0.130237949,0.095046967,1.139342139,0.71245361,0.729794716,8.74815789,
1550,15:13:39:286,-3.16E-05,-2.11E-05,0.006776519,0.000397341,0.126863778,0.092168469,1.1076811,0.710113443,0.72651525,8.731263728,
1551,15:13:39:812,1.60E-05,1.17E-05,0.006868003,0.000473732,0.128389065,0.093518265,1.121581842,0.711695092,0.728397432,8.735805065,
1552,15:13:40:340,-9.69E-05,5.82E-05,0.006868716,0.000411619,0.129240163,0.09395407,1.127555253,0.711166929,0.726972699,8.72449575,
1553,15:13:40:865,3.37E-05,4.84E-06,0.007007502,0.00037164,0.130451847,0.095079835,1.139529599,0.712461781,0.728850049,8.735250753,
1554,15:13:41:393,1.84E-05,-3.16E-05,0.006925512,0.000531327,0.128161588,0.093311083,1.118602306,0.711327081,0.728073712,8.728062131,
1555,15:13:41:920,-5.62E-05,-4.56E-05,0.006915293,0.00044327,0.129051026,0.094072914,1.127449621,0.712066803,0.728959052,8.736463833,
1556,15:13:42:446,-4.41E-05,6.91E-05,0.006758224,0.000373306,0.12717293,0.092653081,1.110713145,0.712487008,0.728559777,8.733880303,
1557,15:13:42:973,-1.36E-05,-5.04E-05,0.006760362,0.000451599,0.125883148,0.091816643,1.100757534,0.712069908,0.729379942,8.744280316,
1558,15:13:43:499,4.18E-05,-0.000169924,0.006745631,0.000330235,0.12619751,0.092024882,1.10314522,0.711874084,0.729213139,8.741418302,
1559,15:13:44:026,3.67E-07,-2.07E-06,0.006694548,0.000459929,0.125877901,0.091758589,1.099599763,0.712203212,0.728949148,8.73544722,
1560,15:13:44:552,-6.21E-05,-8.02E-05,0.006660335,0.000437083,0.125254458,0.091370664,1.094308587,0.712384881,0.729480335,8.73668374,
1561,15:13:45:078,-0.000121754,-1.25E-05,0.006809785,0.000436369,0.126570718,0.092079031,1.105768363,0.710772189,0.727490789,8.736367974,
1562,15:13:45:605,0.000123449,-3.47E-05,0.006654633,0.000477064,0.123481851,0.089845855,1.077905535,0.710909151,0.727603722,8.729262827,
1563,15:13:46:131,6.05E-06,-9.68E-06,0.006498793,0.000452313,0.121827206,0.088796051,1.065024275,0.711792011,0.728868813,8.742088962,
1564,15:13:46:658,3.09E-05,5.15E-05,0.006628262,0.000458263,0.124256372,0.090513292,1.08472434,0.712170457,0.728439839,8.729728059,
1565,15:13:47:184,1.95E-05,-3.42E-05,0.006601654,0.000384014,0.124176547,0.090540693,1.084574722,0.712507907,0.729128774,8.734135005,
1566,15:13:47:712,-0.000114181,-6.21E-05,0.006726148,0.000455169,0.124550782,0.090770453,1.088499023,0.711605135,0.728782679,8.739399317,
1567,15:13:48:239,-4.01E-05,9.79E-05,0.006669126,0.000424946,0.125137853,0.091223027,1.091884749,0.71320028,0.728980273,8.725455322,
1568,15:13:48:766,-8.48E-05,5.70E-05,0.006696448,0.000435179,0.125668047,0.091660614,1.097976435,0.712904372,0.729386795,8.737117027,
1569,15:13:49:292,7.63E-05,-7.61E-05,0.00687537,0.000492533,0.126555967,0.09229394,1.106068042,0.711919403,0.729273717,8.739754202,
1570,15:13:49:818,-3.35E-05,-8.75E-05,0.006700487,0.000317386,0.125368578,0.091410087,1.095450207,0.712339379,0.729130758,8.73783703,
1571,15:13:50:345,-1.93E-05,2.01E-05,0.006781272,0.000362122,0.125739243,0.091554077,1.098243313,0.71184996,0.72812652,8.734292386,
1572,15:13:50:871,8.49E-05,-1.06E-05,0.006775569,0.000478016,0.125441252,0.091367971,1.095681281,0.711572539,0.728372596,8.734616892,
1573,15:13:51:398,7.02E-05,-3.49E-05,0.006776044,0.000408287,0.127265493,0.092722338,1.112555232,0.711595888,0.728574067,8.742002304,
1574,15:13:51:924,-5.41E-05,-3.78E-05,0.006723534,0.000410905,0.124394336,0.090816949,1.087749434,0.712911037,0.730073029,8.744364676,
1575,15:13:52:450,1.65E-05,3.70E-05,0.006636577,0.000436131,0.123025696,0.089696236,1.074749526,0.712537121,0.729085379,8.735976002,
1576,15:13:52:977,-1.38E-05,-8.30E-05,0.006716406,0.000455169,0.125107643,0.090979948,1.091428713,0.710621094,0.727213351,8.723917142,
1577,15:13:53:503,3.61E-05,3.39E-05,0.006671502,0.000375924,0.124653097,0.090904319,1.090007748,0.712555025,0.729258412,8.744329473,
1578,15:13:54:031,0.000112087,-6.52E-05,0.00678745,0.000440652,0.126281489,0.091956281,1.10311018,0.711243104,0.728184963,8.735327655,
1579,15:13:54:556,-1.08E-05,-1.54E-05,0.006871568,0.000439224,0.127659066,0.092912756,1.114428381,0.711358183,0.727819488,8.729723781,
1580,15:13:55:084,5.05E-05,7.92E-07,0.006877984,0.000519903,0.127521919,0.093038823,1.114861927,0.712386031,0.729590831,8.742512129,
1581,15:13:55:611,-6.26E-05,-8.26E-06,0.006857547,0.000430895,0.127560388,0.092929645,1.114859705,0.711677827,0.728514914,8.739858185,
1582,15:13:56:138,-1.31E-05,3.41E-06,0.006968051,0.000486346,0.129388795,0.094321181,1.130570944,0.712115001,0.728974884,8.737780955,
1583,15:13:56:664,2.50E-06,-5.40E-06,0.006869904,0.000262183,0.12997602,0.094762967,1.136117379,0.712734723,0.729080389,8.740976858,
1584,15:13:57:190,1.24E-05,-6.21E-05,0.006809548,0.000411381,0.126254495,0.091847754,1.10208218,0.71091739,0.727481063,8.729053036,
1585,15:13:57:717,-2.47E-06,1.98E-05,0.007037686,0.000403766,0.13163193,0.096027835,1.151333391,0.712625787,0.729517795,8.746611809,
1586,15:13:58:243,3.61E-05,-1.37E-05,0.006949039,0.000452075,0.129993546,0.094646741,1.136295137,0.711143791,0.728087997,8.74116577,
1587,15:13:58:769,7.94E-06,4.94E-05,0.006943573,0.000412333,0.128670604,0.093721569,1.124319878,0.711949314,0.728383688,8.737970033,
1588,15:13:59:296,-6.24E-05,4.34E-05,0.006831171,0.000448268,0.127235722,0.092728211,1.111498327,0.712289883,0.728790705,8.735741131,
1589,15:13:59:822,-2.16E-05,-3.94E-05,0.006815013,0.000420662,0.128441316,0.093538104,1.121416392,0.711694125,0.728255568,8.730963096,
1590,15:14:00:350,4.34E-05,-2.35E-05,0.006800281,0.000419472,0.126450967,0.092192974,1.10576578,0.711990959,0.729080817,8.744621018,
1591,15:14:00:875,-1.43E-05,-3.59E-05,0.006814775,0.000380445,0.127643327,0.093034417,1.115447832,0.712096329,0.728862363,8.738786917,
1592,15:14:01:403,-5.43E-05,-9.45E-06,0.006728999,0.000404956,0.12717393,0.092642559,1.109739155,0.712270883,0.728471302,8.726152857,
1593,15:14:01:930,1.53E-05,-1.56E-05,0.006926224,0.00047873,0.128368315,0.093552799,1.121604472,0.711872183,0.728784197,8.73739344,
1594,15:14:02:456,-2.71E-05,-9.64E-05,0.007001561,0.000356173,0.130824396,0.09529547,1.14388412,0.711310251,0.728422778,8.743660637,
1595,15:14:02:983,4.49E-05,2.17E-05,0.0070567,0.000373306,0.132258931,0.096270495,1.154891701,0.711739927,0.7278941,8.732050783,
1596,15:14:03:509,-4.86E-05,4.01E-05,0.00709568,0.000425898,0.133597566,0.09733294,1.167198082,0.712127902,0.728553242,8.736671742,
1597,15:14:04:036,-4.84E-06,4.79E-05,0.00719884,0.000351889,0.133589792,0.097437232,1.16736108,0.713114521,0.729376334,8.738400334,
1598,15:14:04:562,-8.15E-06,-6.21E-05,0.007180299,0.000350462,0.132521461,0.096540908,1.157460367,0.711952761,0.728492631,8.734135279,
1599,15:14:05:088,-6.68E-05,9.22E-05,0.007009166,0.000441842,0.130425546,0.095034457,1.138322703,0.71274104,0.728649105,8.727758761,
1600,15:14:05:615,2.47E-05,-3.28E-05,0.006956643,0.000372116,0.129096556,0.094111388,1.129133349,0.711970464,0.728999987,8.746425039,
1601,15:14:06:141,1.01E-05,-4.59E-05,0.006916956,0.000374258,0.130490675,0.095186543,1.139813354,0.712840117,0.729450924,8.734826134,
1602,15:14:06:669,-9.95E-05,-5.68E-05,0.007054323,0.00038806,0.130006066,0.094763212,1.134440953,0.712581815,0.728913776,8.726061733,
1603,15:14:07:196,7.49E-05,-0.000100403,0.006942384,0.000418758,0.128377315,0.09346169,1.120204297,0.711414918,0.728023406,8.72587419,
1604,15:14:07:722,-6.64E-05,-3.87E-05,0.006910778,0.000364263,0.128758131,0.093724998,1.12487391,0.711318918,0.727915181,8.736333003,
1605,15:14:08:249,4.37E-05,4.53E-05,0.00696615,0.000364501,0.131130148,0.095386496,1.145706387,0.711183158,0.727418508,8.737169965,
1606,15:14:08:775,-4.13E-05,6.65E-05,0.006976131,0.000410667,0.131292544,0.095628209,1.147071763,0.712075581,0.728359788,8.736762433,
1607,15:14:09:302,-3.66E-05,-5.06E-05,0.006870379,0.00040567,0.129231906,0.094079285,1.128950767,0.711236662,0.727988062,8.735851694,
1608,15:14:09:828,0.000113508,3.17E-06,0.007013444,0.000470876,0.131844728,0.096024398,1.151789539,0.711616091,0.728314279,8.735954474,
1609,15:14:10:355,-1.31E-05,3.58E-05,0.007156291,0.000385442,0.133597065,0.097399195,1.167597891,0.712592841,0.72905191,8.739697191,
1610,15:14:10:881,6.26E-05,-3.28E-05,0.007173406,0.000402576,0.133597065,0.097175417,1.165324795,0.711312869,0.727376888,8.722682629,
1611,15:14:11:407,4.25E-05,4.22E-05,0.006934542,0.000338564,0.129759965,0.094494735,1.133314347,0.712164142,0.728227193,8.733929216,
1612,15:14:11:934,6.04E-07,-9.45E-06,0.007167939,0.000269797,0.133017892,0.096852105,1.16240271,0.711861088,0.728113363,8.73869443,
1613,15:14:12:462,-3.02E-05,-1.18E-05,0.007023188,0.000349272,0.131292293,0.095649561,1.146765956,0.712177733,0.728523806,8.73444988,
1614,15:14:12:987,7.04E-05,-3.44E-05,0.007093778,0.00038568,0.134721469,0.098165365,1.176646515,0.712153862,0.728654202,8.733919854,
1615,15:14:13:515,9.36E-06,-0.000101593,0.007129432,0.000417568,0.13422298,0.0978604,1.173110528,0.7119471,0.729088268,8.740012554,
1616,15:14:14:042,7.87E-05,5.58E-05,0.007159144,0.000403528,0.133056493,0.09704711,1.162720566,0.712977084,0.729367713,8.738548092,
1617,15:14:14:568,-1.90E-05,-0.000107308,0.007068584,0.000394723,0.13121397,0.095555076,1.14542777,0.711557024,0.728238587,8.729465098,
1618,15:14:15:095,5.03E-05,-7.75E-05,0.007103999,0.000380683,0.131215221,0.095670177,1.146524946,0.712236851,0.729108839,8.737743516,
1619,15:14:15:621,5.50E-05,-9.75E-05,0.006907213,0.00041971,0.128576332,0.093787957,1.123222823,0.712396097,0.729434071,8.73584434,
1620,15:14:16:148,2.90E-05,1.15E-05,0.006966625,0.000437321,0.129305218,0.09418834,1.130006017,0.711701835,0.728418707,8.739059681,
1621,15:14:16:674,9.41E-05,-3.33E-05,0.006828795,0.000365929,0.127520171,0.092950942,1.11475862,0.712074742,0.728911677,8.741821885,
1622,15:14:17:200,-3.80E-05,-5.21E-05,0.00699253,0.000394723,0.12986711,0.094607266,1.13500307,0.7116052,0.728492887,8.739726839,
1623,15:14:17:727,7.14E-05,0.000132243,0.006931215,0.000306678,0.129263933,0.09428319,1.130013086,0.713460759,0.729385127,8.741905524,
1624,15:14:18:253,-3.16E-05,3.06E-05,0.006905787,0.000368785,0.129982029,0.094590349,1.13493559,0.71162577,0.727718669,8.731480818,
1625,15:14:18:781,3.99E-05,5.48E-05,0.006975656,0.000370212,0.130997562,0.095333499,1.143515065,0.711855307,0.727750177,8.729285111,
1626,15:14:19:306,-2.12E-05,-8.45E-05,0.006948563,0.000377351,0.12940456,0.094432713,1.132300201,0.712312859,0.729747958,8.750079627,
1627,15:14:19:834,9.60E-06,-4.42E-05,0.006872993,0.000446126,0.128098354,0.093376466,1.118111172,0.712364697,0.728943529,8.728536621,
1628,15:14:20:360,3.42E-05,-1.18E-05,0.006899609,0.000368309,0.129462868,0.094458453,1.13202072,0.712782722,0.72961811,8.743979938,
1629,15:14:20:887,-1.69E-05,5.32E-06,0.006960446,0.000394961,0.12849232,0.093413689,1.121548082,0.710839205,0.72699823,8.728522303,
1630,15:14:21:413,-8.01E-05,7.92E-07,0.006910302,0.000386632,0.128543577,0.093399241,1.122057515,0.710431498,0.726595938,8.729004933,
1631,15:14:21:940,-1.41E-05,3.16E-07,0.006839488,0.000302395,0.126854274,0.092341241,1.107078592,0.712059082,0.727931648,8.727168218,
1632,15:14:22:467,0.000119425,-6.92E-05,0.006836874,0.000278838,0.126299485,0.092126567,1.10499022,0.712385315,0.729429476,8.748968534,
1633,15:14:22:993,6.05E-06,1.13E-05,0.00693977,0.000421852,0.126821764,0.092274089,1.107565456,0.711150497,0.727588755,8.73324437,
1634,15:14:23:519,-2.95E-06,5.56E-05,0.006883212,0.000395675,0.128875179,0.093894531,1.125787613,0.712313352,0.728569548,8.735488245,
1635,15:14:24:046,-7.92E-06,-3.90E-05,0.007268016,0.0003507,0.13472875,0.098086046,1.176941578,0.711551637,0.728026093,8.73563792,
1636,15:14:24:572,-1.88E-05,-2.16E-05,0.007087836,0.000299778,0.131752844,0.095930124,1.150408228,0.711998184,0.728106664,8.73156279,
1637,15:14:25:100,-3.94E-05,5.55E-06,0.006791489,0.000374258,0.127085627,0.09265406,1.109682619,0.712784466,0.729067968,8.731771181,
1638,15:14:25:625,-1.60E-05,-3.37E-05,0.006653445,0.000422566,0.125858663,0.091724052,1.100134493,0.711788187,0.728786161,8.741031152,
1639,15:14:26:153,-1.19E-05,-2.40E-05,0.006809548,0.000453265,0.125727002,0.091659635,1.098201714,0.712236116,0.729036985,8.734811905,
1640,15:14:26:679,3.97E-05,-6.35E-06,0.006890103,0.000377589,0.129476632,0.094401826,1.130930923,0.712659735,0.729103196,8.734633455,
1641,15:14:27:206,4.39E-06,-4.40E-05,0.006767015,0.000338088,0.126701984,0.092339035,1.107778646,0.71192937,0.72878918,8.743183083,
1642,15:14:27:732,8.18E-06,-3.61E-05,0.006761313,0.000403052,0.127130153,0.092450723,1.109479035,0.710886416,0.727213177,8.727111603,
1643,15:14:28:259,-4.89E-05,-0.000148735,0.006738265,0.000271462,0.12384708,0.090203854,1.081747564,0.71156103,0.728348654,8.734542322,
1644,15:14:28:786,-5.80E-07,4.84E-05,0.006752521,0.000422804,0.125826933,0.091681188,1.09922103,0.71221111,0.728629285,8.735975719,
1645,15:14:29:312,-1.36E-05,-2.75E-05,0.006786974,0.000445888,0.126608971,0.092387073,1.105435169,0.713060148,0.729704008,8.731096713,
1646,15:14:29:838,-3.42E-06,-3.97E-06,0.006855884,0.000408525,0.127417011,0.092961467,1.114484279,0.712527511,0.729584431,8.746746384,
1647,15:14:30:365,-8.16E-07,-0.000100403,0.006860637,0.000416854,0.128351315,0.093545941,1.12107479,0.71185427,0.728827291,8.734423858,
1648,15:14:30:891,-4.44E-05,-7.07E-06,0.006900559,0.000373068,0.130663785,0.095159804,1.141862816,0.71169769,0.728279863,8.738938736,
1649,15:14:31:419,4.70E-05,-5.80E-05,0.007064543,0.000428753,0.13153631,0.095713865,1.147556855,0.711319312,0.727661172,8.724259148,
1650,15:14:31:944,3.92E-06,-0.000107308,0.007089738,0.000413999,0.129304467,0.094368244,1.131726742,0.712068783,0.729814258,8.752417964,
1651,15:14:32:472,-1.81E-05,-9.21E-06,0.006974468,0.000365215,0.130296804,0.094873075,1.138217475,0.711701112,0.728130484,8.735574771,
1652,15:14:32:999,-2.90E-05,3.89E-05,0.007123252,0.000352365,0.13193036,0.09607694,1.152460143,0.712075636,0.728239808,8.735367249,
1653,15:14:33:526,-1.55E-05,-3.90E-05,0.006897232,0.000394485,0.128590085,0.093699277,1.124045263,0.71175405,0.728666421,8.741305876,
1654,15:14:34:052,-7.44E-06,3.41E-06,0.006764877,0.000341895,0.127830711,0.093233707,1.117607595,0.712702943,0.729352958,8.742872409,
1655,15:14:34:578,-1.08E-05,-2.85E-05,0.006803132,0.000412571,0.128636845,0.093688499,1.123669279,0.711655171,0.728317758,8.735205532,
1656,15:14:35:105,8.82E-05,4.82E-05,0.006763689,0.000363549,0.127110642,0.092754887,1.111570836,0.713103099,0.729717718,8.744907757,
1657,15:14:35:633,1.08E-06,-2.61E-05,0.006754422,0.000255282,0.124468689,0.090721267,1.088078665,0.712385059,0.728868182,8.741786205,
1658,15:14:36:158,2.24E-05,7.72E-05,0.006878221,0.000310723,0.126526966,0.092282912,1.106406172,0.713057796,0.729353711,8.744429827,
1659,15:14:36:686,5.88E-05,-6.52E-05,0.006914818,0.00040448,0.129482889,0.094321181,1.130648368,0.711784825,0.728445144,8.732029228,
1660,15:14:37:213,4.25E-05,-1.30E-05,0.006911728,0.000471828,0.131204962,0.095660115,1.146542534,0.712187827,0.729089156,8.73856079,
1661,15:14:37:739,-5.76E-05,-5.25E-05,0.007056462,0.000392105,0.132078605,0.096244757,1.154900322,0.71165311,0.728693019,8.744037876,
1662,15:14:38:266,5.62E-05,3.13E-05,0.006817151,0.000512287,0.126150774,0.092124117,1.103294614,0.713056705,0.730269927,8.745840997,
1663,15:14:38:792,5.86E-05,1.65E-05,0.006754897,0.000489916,0.126961316,0.092434378,1.108581789,0.711482696,0.728051516,8.731650129,
1664,15:14:39:319,8.91E-05,-3.66E-05,0.00698136,0.000442556,0.131296297,0.095887163,1.147146258,0.713432375,0.730311249,8.737080041,
1665,15:14:39:845,3.75E-05,4.84E-05,0.006830458,0.000430657,0.127809972,0.093140912,1.116441636,0.712350876,0.728745267,8.735168451,
1666,15:14:40:373,-0.000119624,-1.99E-05,0.00661971,0.000518237,0.126059059,0.091910713,1.102250639,0.711749488,0.729108354,8.743922474,
1667,15:14:40:898,-3.02E-05,7.22E-06,0.006749432,0.000402576,0.125999586,0.091917083,1.100581288,0.712994665,0.729503054,8.734800836,
1668,15:14:41:426,-2.42E-05,-5.54E-05,0.006816201,0.000414237,0.126391721,0.092119216,1.104335232,0.711924888,0.728839003,8.737401637,
1669,15:14:41:952,4.25E-05,7.08E-05,0.006638003,0.000389964,0.123340764,0.090004787,1.078494922,0.713138005,0.729724579,8.744026609,
1670,15:14:42:479,-3.75E-05,-2.49E-05,0.006661998,0.000433275,0.124547538,0.091061213,1.089020499,0.713963396,0.731136191,8.74381391,
1671,15:14:43:006,6.81E-05,1.27E-06,0.006789113,0.000360456,0.127113393,0.092618332,1.110157877,0.712301765,0.728627645,8.733602721,
1672,15:14:43:532,2.10E-05,-4.80E-05,0.006890103,0.000505385,0.128140343,0.093470507,1.120193906,0.712098163,0.729438554,8.74192997,
1673,15:14:44:059,-2.64E-05,4.53E-05,0.007076427,0.000423518,0.131572604,0.095920549,1.149542574,0.712597766,0.729031319,8.736944741,
1674,15:14:44:585,-3.73E-05,-9.30E-05,0.007025803,0.000589877,0.129683618,0.094463111,1.132906227,0.710910837,0.728412057,8.735923997,
1675,15:14:45:111,1.81E-05,1.20E-05,0.007020336,0.000462547,0.130527499,0.095104856,1.141017322,0.711732096,0.728619305,8.741585727,
1676,15:14:45:638,-7.56E-05,-5.94E-05,0.006812161,0.000385442,0.129200632,0.094195692,1.129597521,0.712020218,0.72906526,8.742972129,
1677,15:14:46:164,-6.80E-05,-6.52E-05,0.00705361,0.000495865,0.131474487,0.095771301,1.147979536,0.711548021,0.728440193,8.731576462,
1678,15:14:46:692,-2.24E-05,1.32E-05,0.006717356,0.000381873,0.126345727,0.09214274,1.103532197,0.712904879,0.729290509,8.734226494,
1679,15:14:47:219,1.08E-06,1.98E-05,0.006940483,0.000371164,0.127889681,0.093142626,1.117022333,0.712013987,0.728304466,8.73426472,
1680,15:14:47:745,0.000116822,3.51E-05,0.006858973,0.000538943,0.127342083,0.092907615,1.113177291,0.712513676,0.729590828,8.741629379,
1681,15:14:48:272,4.75E-05,-1.37E-05,0.006817864,0.000467306,0.128164338,0.093576313,1.120951668,0.712864601,0.73012754,8.746205749,
1682,15:14:48:798,-3.92E-05,-3.61E-05,0.00694381,0.000505861,0.130472889,0.095139688,1.138960566,0.712451487,0.729191245,8.729480691,
1683,15:14:49:325,4.79E-05,8.20E-05,0.007094016,0.000412571,0.130242457,0.095021948,1.138235012,0.713215422,0.729577364,8.739354595,
1684,15:14:49:851,0.000109247,-9.61E-05,0.007024614,0.000390678,0.131668228,0.095966948,1.149622714,0.712153155,0.728854259,8.731208245,
1685,15:14:50:378,4.18E-05,4.53E-05,0.00678745,0.000417806,0.127159671,0.092577467,1.110965706,0.711615466,0.728041104,8.736777119,
1686,15:14:50:904,-6.12E-05,4.27E-05,0.006762025,0.000535135,0.126810761,0.092498434,1.110310907,0.711809989,0.729421013,8.755652133,
1687,15:14:51:431,-0.000107554,2.65E-05,0.00683331,0.000419948,0.128118598,0.093476629,1.119108059,0.713146005,0.729610147,8.734938353,
1688,15:14:51:957,6.55E-05,1.77E-05,0.00701083,0.000369261,0.130673807,0.095326629,1.142544324,0.712824386,0.729500662,8.743483855,
1689,15:14:52:483,-5.79E-06,-4.45E-06,0.007192185,0.0004021,0.133590795,0.097491223,1.167741726,0.713019316,0.729775007,8.741184058,
1690,15:14:53:010,2.12E-05,-6.30E-05,0.007046242,0.000332377,0.130961723,0.09543557,1.144342945,0.712059449,0.728728731,8.73799547,
1691,15:14:53:536,-1.45E-05,-2.66E-05,0.006877271,0.000418282,0.128864924,0.093849205,1.126465064,0.711350734,0.728275795,8.741440459,
1692,15:14:54:064,-0.00012625,1.98E-06,0.00679933,0.000450648,0.126944058,0.092581872,1.110357115,0.712149152,0.729312369,8.746822258,
1693,15:14:54:590,-1.19E-05,-2.97E-05,0.006781034,0.00044565,0.125267443,0.091140525,1.092437244,0.711366196,0.727567541,8.720839352,
1694,15:14:55:117,1.69E-05,1.82E-05,0.006500218,0.000337612,0.121936171,0.0887389,1.064420389,0.711722338,0.727748781,8.729324355,
